step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
62,620,1.240000,0.627273,0.405380,0.984387,0.088238,0.054112,-0.142364,0.131763,-0.157811,-0.978639,7.101005,0.722199,0.240768,0.773069,0.022820,-0.274497,0.032336,0.018874,0.166643,-0.139808,0.193267,3.7989,5.0630,-0.4348,11.4676,
63,630,1.260000,0.637374,0.404681,0.983985,0.090641,0.052988,-0.144049,0.130543,-0.162640,-0.978012,7.106471,0.725372,0.238172,0.778025,0.025132,-0.271100,0.029031,0.019215,0.167752,-0.140457,0.194506,3.6871,5.1830,-0.5118,11.5535,
64,640,1.280000,0.647475,0.403988,0.983619,0.092796,0.051714,-0.145633,0.128937,-0.167071,-0.977478,7.110301,0.728953,0.235791,0.784047,0.027099,-0.267449,0.026083,0.019610,0.193546,-0.141052,0.196012,3.5195,5.2704,-0.3344,11.5956,
65,650,1.300000,0.657576,0.403322,0.983303,0.094762,0.050355,-0.146970,0.127083,-0.171165,-0.977012,7.112553,0.732658,0.236588,0.791101,0.031122,-0.263936,0.023285,0.020409,0.173545,-0.140853,0.197775,3.4262,5.3916,-0.4998,11.6259,
66,660,1.320000,0.667677,0.402702,0.983040,0.096596,0.048954,-0.148000,0.125052,-0.175051,-0.976585,7.115448,0.736400,0.241990,0.799257,0.036236,-0.260957,0.020343,0.022210,0.141645,-0.139502,0.199814,3.3907,5.5517,-0.5790,11.6440,
67,670,1.340000,0.677778,0.402090,0.982804,0.098211,0.047510,-0.148975,0.122879,-0.178549,-0.976228,7.120332,0.739268,0.250146,0.807487,0.043094,-0.257976,0.017674,0.023417,0.139373,-0.137464,0.201872,3.3451,5.6731,-0.5758,11.6653,
68,680,1.360000,0.687879,0.401520,0.982609,0.099703,0.046008,-0.149740,0.120523,-0.181845,-0.975913,7.127033,0.741505,0.258793,0.814030,0.050558,-0.255405,0.014950,0.025464,0.128257,-0.135302,0.203508,3.3459,5.8107,-0.6016,11.6996,
69,690,1.380000,0.697980,0.400977,0.982441,0.101055,0.044440,-0.150407,0.117986,-0.184900,-0.975649,7.133685,0.742792,0.268245,0.819570,0.059713,-0.252992,0.012367,0.027559,0.122016,-0.132939,0.204893,3.3477,5.9248,-0.6069,11.7457,
70,700,1.400000,0.708081,0.400461,0.982293,0.102291,0.042785,-0.151016,0.115241,-0.187761,-0.975431,7.139894,0.743131,0.275591,0.823159,0.070100,-0.250675,0.009941,0.029667,0.119365,-0.131102,0.205790,3.3531,6.0272,-0.6050,11.7911,
71,710,1.420000,0.718182,0.399969,0.982162,0.103425,0.041028,-0.151583,0.112262,-0.190461,-0.975255,7.144612,0.742705,0.280180,0.825426,0.082051,-0.248393,0.007666,0.031852,0.119144,-0.129955,0.206356,3.3400,6.1108,-0.6001,11.8336,
