step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
43,430,0.860000,0.344800,0.409756,0.987771,-0.015959,0.025935,-0.152911,0.046686,0.037354,-0.998211,6.851817,0.311457,0.105835,1.784870,-0.037150,-0.345510,0.389310,0.021432,1.352518,-0.173541,0.446218,2.4347,1.8556,-0.2177,9.2138,
44,440,0.880000,0.352800,0.408277,0.988188,-0.022061,0.028680,-0.148915,0.049028,0.052475,-0.997418,6.920320,0.371336,0.327197,1.731233,-0.153354,-0.327556,0.389088,0.024449,0.175721,-0.118201,0.432808,4.3569,2.7593,-0.9797,9.4252,
45,450,0.900000,0.360800,0.409941,0.988699,-0.017430,0.035839,-0.144517,0.064129,0.045499,-0.996904,6.971730,0.421661,0.463871,1.694600,-0.225248,-0.333968,0.368514,0.023041,-0.462395,-0.084032,0.423650,7.1666,3.4340,-1.8138,9.5004,
46,460,0.920000,0.368800,0.411826,0.988389,-0.012733,0.043914,-0.144904,0.081486,0.038660,-0.995924,7.052231,0.452772,0.490492,1.655066,-0.246441,-0.342897,0.349608,0.021013,-0.359472,-0.077377,0.413766,8.3051,3.5666,-2.0461,9.3670,
47,470,0.940000,0.376800,0.413046,0.987311,-0.007878,0.051005,-0.150176,0.097003,0.031531,-0.994784,7.155519,0.486568,0.433730,1.593967,-0.229779,-0.343556,0.333895,0.008282,0.253808,-0.091567,0.398492,7.6046,3.4042,-0.7685,9.2185,
48,480,0.960000,0.384800,0.413563,0.985934,-0.002264,0.056946,-0.157117,0.110385,0.023237,-0.993617,7.267033,0.521341,0.361122,1.512768,-0.196035,-0.338558,0.318370,-0.007561,0.259219,-0.109719,0.378192,7.0209,3.6332,-0.4259,9.0640,
49,490,0.980000,0.392800,0.413816,0.984700,0.003849,0.062209,-0.162730,0.122693,0.013540,-0.992352,7.348980,0.555818,0.314088,1.440961,-0.167166,-0.335702,0.299623,-0.018486,0.084944,-0.121478,0.360240,6.6521,3.7932,-0.1742,8.8622,
50,500,1.000000,0.400800,0.414085,0.983837,0.009482,0.066685,-0.165914,0.133420,0.004374,-0.991050,7.401939,0.588685,0.271822,1.383490,-0.153986,-0.335622,0.278816,-0.025033,-0.009594,-0.132045,0.345872,6.4387,4.0496,-0.1237,8.6714,
51,510,1.020000,0.408800,0.414278,0.983112,0.015225,0.070380,-0.168243,0.142699,-0.005284,-0.989752,7.442368,0.619129,0.227852,1.335334,-0.142911,-0.336464,0.256213,-0.028556,-0.031552,-0.143037,0.333833,6.1799,4.4052,-0.0701,8.4866,
52,520,1.040000,0.416800,0.414429,0.982353,0.022626,0.072844,-0.170777,0.150264,-0.017627,-0.988489,7.474637,0.644525,0.168821,1.299589,-0.108678,-0.336647,0.230679,-0.030176,0.072516,-0.157795,0.324897,5.6995,5.4216,-0.1120,8.2918,
53,530,1.060000,0.424800,0.414878,0.981301,0.033590,0.072781,-0.174994,0.154406,-0.038433,-0.987260,7.497237,0.651994,0.065823,1.265366,-0.039619,-0.334747,0.199089,-0.030918,0.136452,-0.183544,0.316342,5.1039,5.9864,0.1812,8.0771,
54,540,1.080000,0.432800,0.415337,0.980108,0.042735,0.071036,-0.180322,0.154783,-0.056595,-0.986326,7.505608,0.648660,-0.037171,1.222748,0.037532,-0.330937,0.173656,-0.028830,0.249332,-0.209293,0.305687,4.0478,5.9155,0.3343,7.8473,
55,550,1.100000,0.440800,0.415486,0.978985,0.049255,0.068395,-0.185697,0.152516,-0.069957,-0.985822,7.504315,0.643054,-0.106176,1.169645,0.099476,-0.324664,0.155737,-0.022415,0.361328,-0.226544,0.292411,2.9191,5.6040,0.4094,7.6136,
56,560,1.120000,0.448800,0.415242,0.978052,0.053505,0.065563,-0.190400,0.149001,-0.078999,-0.985676,7.494996,0.637274,-0.131257,1.107319,0.145847,-0.316545,0.143951,-0.013014,0.424095,-0.232814,0.276830,2.0639,5.1620,0.4273,7.3450,
57,570,1.140000,0.456800,0.414646,0.977405,0.056038,0.062998,-0.193829,0.145212,-0.084715,-0.985767,7.470460,0.637949,-0.115176,1.043746,0.170515,-0.307745,0.136329,-0.002364,0.430435,-0.228794,0.260937,1.6023,4.6709,0.3889,7.0433,
58,580,1.160000,0.464800,0.413807,0.976972,0.057482,0.061151,-0.196169,0.142255,-0.088096,-0.985902,7.435380,0.646467,-0.068205,0.983065,0.171178,-0.299240,0.131160,0.008085,0.397143,-0.217051,0.245766,1.5177,4.2193,0.3128,6.6954,
59,590,1.180000,0.472800,0.412859,0.976669,0.058473,0.060159,-0.197686,0.140695,-0.090268,-0.985929,7.396013,0.659631,-0.001546,0.930969,0.153654,-0.291855,0.126825,0.016713,0.327372,-0.200386,0.232742,1.7531,3.8812,0.2211,6.9380,
60,600,1.200000,0.480800,0.411915,0.976416,0.059539,0.059982,-0.198667,0.140705,-0.092246,-0.985745,7.359141,0.674839,0.077039,0.889506,0.127250,-0.286180,0.122019,0.022523,0.237777,-0.180740,0.222377,2.2171,3.7042,0.1334,7.7251,
61,610,1.220000,0.488800,0.411054,0.976141,0.061039,0.060475,-0.199412,0.142191,-0.094771,-0.985292,7.327495,0.689795,0.155148,0.857176,0.095548,-0.282423,0.115925,0.025330,0.146243,-0.161213,0.214294,2.8311,3.6910,0.0664,8.4743,
62,620,1.240000,0.496800,0.410370,0.975816,0.063290,0.061411,-0.200017,0.144847,-0.098431,-0.984546,7.298070,0.703877,0.223012,0.834605,0.060784,-0.280693,0.107938,0.025567,-0.014567,-0.144247,0.208651,3.6062,3.9391,-0.0979,9.1500,
63,630,1.260000,0.504800,0.410113,0.975458,0.066984,0.062604,-0.200189,0.148560,-0.104902,-0.983324,7.267045,0.715874,0.272323,0.824239,0.029573,-0.283452,0.095553,0.027234,-0.179684,-0.131919,0.206060,4.4457,4.3845,-0.5083,9.7335,
64,640,1.280000,0.512800,0.409923,0.974990,0.071197,0.063750,-0.200653,0.152510,-0.112480,-0.981880,7.234804,0.724760,0.296715,0.821013,0.005985,-0.287130,0.082111,0.028016,-0.169220,-0.125821,0.205253,4.9101,4.7154,-0.6239,10.2139,
65,650,1.300000,0.520800,0.409669,0.974343,0.075376,0.064602,-0.201992,0.156036,-0.120081,-0.980425,7.206823,0.730166,0.291702,0.817282,-0.004981,-0.289225,0.069985,0.024148,-0.005988,-0.127074,0.204321,4.9111,4.8492,-0.1141,10.5830,
66,660,1.320000,0.528800,0.409311,0.973525,0.079219,0.064937,-0.204344,0.158613,-0.127036,-0.979134,7.183970,0.733441,0.270744,0.815058,-0.003943,-0.288152,0.060160,0.016239,0.091824,-0.132314,0.203765,4.6946,5.0246,0.0425,10.8553,
67,670,1.340000,0.536800,0.408928,0.972690,0.082779,0.064818,-0.206929,0.160237,-0.133589,-0.977997,7.161507,0.736826,0.243901,0.815210,-0.000664,-0.285844,0.051352,0.009726,0.134678,-0.139025,0.203803,4.4039,5.1983,0.1168,11.0473,
68,680,1.360000,0.544800,0.408515,0.971891,0.085955,0.064407,-0.209505,0.161145,-0.139536,-0.977017,7.139411,0.740473,0.215072,0.817222,-0.000769,-0.283087,0.044227,0.005222,0.144882,-0.146232,0.204306,4.1045,5.2771,0.1616,11.1821,
69,690,1.380000,0.552800,0.408064,0.971133,0.088736,0.063832,-0.212021,0.161593,-0.144797,-0.976177,7.119034,0.743754,0.186408,0.820982,-0.000276,-0.280118,0.038710,0.001800,0.162670,-0.153398,0.205246,3.7726,5.3433,0.1900,11.2633,
70,700,1.400000,0.560800,0.407583,0.970422,0.091041,0.063067,-0.214510,0.161501,-0.149245,-0.975522,7.100668,0.746060,0.163894,0.827393,0.004491,-0.276731,0.034723,-0.000841,0.181743,-0.159027,0.206848,3.4274,5.3741,0.2160,11.3099,
71,710,1.420000,0.568800,0.407071,0.969780,0.092815,0.062130,-0.216917,0.160862,-0.152765,-0.975083,7.086411,0.747556,0.150813,0.834804,0.011669,-0.273002,0.032170,-0.002679,0.195958,-0.162297,0.208701,3.1253,5.3958,0.2422,11.3412,
72,720,1.440000,0.576800,0.406520,0.969224,0.094085,0.061060,-0.219144,0.159732,-0.155399,-0.974852,7.078189,0.748657,0.149771,0.841631,0.017999,-0.269054,0.030770,-0.003678,0.203358,-0.162557,0.210408,2.8977,5.4162,0.2628,11.3744,
73,730,1.460000,0.584800,0.405933,0.968767,0.094952,0.059900,-0.221105,0.158215,-0.157325,-0.974791,7.084074,0.749927,0.160923,0.846807,0.021093,-0.265060,0.030114,-0.004003,0.201435,-0.159769,0.211702,2.7729,5.4442,0.2739,11.4071,
74,740,1.480000,0.592800,0.405322,0.968405,0.095558,0.058686,-0.222745,0.156424,-0.158806,-0.974840,7.092563,0.751494,0.182806,0.851071,0.020730,-0.261211,0.029754,-0.003955,0.190559,-0.154298,0.212768,2.7574,5.4847,0.2745,11.4484,
75,750,1.500000,0.600800,0.404751,0.968153,0.096177,0.057414,-0.223904,0.154441,-0.160307,-0.974910,7.102833,0.753528,0.212991,0.856540,0.017202,-0.258026,0.029042,-0.003110,0.105354,-0.146752,0.214135,2.9538,5.6356,0.0645,11.5080,
76,760,1.520000,0.608800,0.404343,0.967993,0.097230,0.056106,-0.224474,0.152475,-0.162779,-0.974810,7.112948,0.755047,0.243571,0.862722,0.013474,-0.256823,0.026544,-0.000383,0.046171,-0.139107,0.215681,3.2329,5.8466,-0.0648,11.5781,
77,770,1.540000,0.616800,0.403952,0.967864,0.098391,0.054681,-0.224875,0.150333,-0.165581,-0.974671,7.122253,0.755332,0.267672,0.867890,0.013007,-0.256020,0.023530,0.002120,0.044093,-0.133082,0.216972,3.4412,5.9978,-0.1440,11.6467,
78,780,1.560000,0.624800,0.403543,0.967769,0.099549,0.053065,-0.225159,0.147814,-0.168493,-0.974557,7.129756,0.754395,0.282951,0.870994,0.017633,-0.255104,0.020462,0.004330,0.053951,-0.129262,0.217749,3.5797,6.1270,-0.1940,11.7100,
79,790,1.580000,0.632800,0.403120,0.967704,0.100659,0.051247,-0.225368,0.144874,-0.171427,-0.974487,7.134290,0.752316,0.290665,0.873124,0.026709,-0.253932,0.017479,0.006393,0.068176,-0.127334,0.218281,3.6378,6.2302,-0.2153,11.7614,
80,800,1.600000,0.640800,0.402688,0.967659,0.101689,0.049242,-0.225546,0.141526,-0.174306,-0.974468,7.136972,0.749934,0.290743,0.873458,0.037423,-0.252434,0.014686,0.008457,0.085032,-0.127314,0.218365,3.6255,6.3130,-0.2132,11.7927,
81,810,1.620000,0.648800,0.402254,0.967627,0.102620,0.047080,-0.225724,0.137827,-0.177073,-0.974499,7.137595,0.747446,0.285888,0.872719,0.049213,-0.250608,0.012151,0.010589,0.100267,-0.128528,0.218180,3.5484,6.3705,-0.2021,11.8116,
82,820,1.640000,0.656800,0.401825,0.967601,0.103445,0.044803,-0.225921,0.133854,-0.179692,-0.974574,7.136716,0.744851,0.278852,0.871544,0.062441,-0.248512,0.009910,0.012801,0.112050,-0.130287,0.217886,3.4315,6.4093,-0.1861,11.8165,
83,830,1.660000,0.664800,0.401404,0.967576,0.104163,0.042449,-0.226152,0.129685,-0.182138,-0.974683,7.134946,0.742196,0.271529,0.870199,0.077072,-0.246221,0.007979,0.015107,0.120458,-0.132118,0.217550,3.2973,6.4348,-0.1637,11.8110,
84,840,1.680000,0.672800,0.400995,0.967547,0.104780,0.040049,-0.226431,0.125387,-0.184405,-0.974819,7.132862,0.739503,0.264952,0.868494,0.092716,-0.243800,0.006355,0.017529,0.125885,-0.133762,0.217124,3.1616,6.4504,-0.1357,11.7993,
85,850,1.700000,0.680800,0.400599,0.967509,0.105306,0.037629,-0.226763,0.121015,-0.186503,-0.974973,7.146869,0.736831,0.259623,0.866301,0.108841,-0.241309,0.005019,0.020079,0.128731,-0.135094,0.216575,3.0333,6.4569,-0.1048,11.7851,
86,860,1.720000,0.688800,0.400217,0.967459,0.105761,0.035209,-0.227151,0.116617,-0.188456,-0.975133,7.166030,0.734268,0.255587,0.863635,0.125044,-0.238793,0.003931,0.022761,0.129644,-0.136103,0.215909,2.9165,6.4554,-0.0741,11.7718,
87,870,1.740000,0.696800,0.399850,0.967397,0.106160,0.032807,-0.227591,0.112236,-0.190289,-0.975291,7.183363,0.731887,0.252655,0.860498,0.140899,-0.236282,0.003050,0.025568,0.129154,-0.136836,0.215125,2.8116,6.4473,-0.0459,11.7607,
88,880,1.760000,0.704800,0.399498,0.967321,0.106521,0.030439,-0.228074,0.107912,-0.192026,-0.975439,7.198724,0.729747,0.250653,0.857011,0.156158,-0.233800,0.002339,0.028483,0.127599,-0.137337,0.214253,2.7175,6.4331,-0.0220,11.7526,
89,890,1.780000,0.712800,0.399160,0.967232,0.106855,0.028124,-0.228590,0.103679,-0.193688,-0.975569,7.211857,0.727884,0.249507,0.853326,0.170714,-0.231362,0.001766,0.031483,0.125200,-0.137623,0.213331,2.6330,6.4144,-0.0032,11.7476,
90,900,1.800000,0.720800,0.398836,0.967132,0.107174,0.025874,-0.229129,0.099570,-0.195290,-0.975678,7.222457,0.726309,0.249194,0.849540,0.184537,-0.228983,0.001308,0.034540,0.122167,-0.137702,0.212385,2.5575,6.3923,0.0106,11.7447,
91,910,1.820000,0.728800,0.398526,0.967022,0.107484,0.023705,-0.229683,0.095613,-0.196840,-0.975762,7.230279,0.725017,0.249704,0.845716,0.197595,-0.226670,0.000947,0.037634,0.118732,-0.137574,0.211429,2.4910,6.3676,0.0193,11.7430,
92,920,1.840000,0.736800,0.398228,0.966903,0.107791,0.021625,-0.230245,0.091830,-0.198342,-0.975821,7.235222,0.724008,0.251051,0.841893,0.209786,-0.224431,0.000674,0.040744,0.115072,-0.137237,0.210473,2.4331,6.3408,0.0231,11.7418,
93,930,1.860000,0.744800,0.397944,0.966776,0.108096,0.019644,-0.230812,0.088237,-0.199800,-0.975856,7.237267,0.723256,0.253229,0.838066,0.221057,-0.222266,0.000479,0.043855,0.111313,-0.136693,0.209516,2.3839,6.3121,0.0216,11.7408,
94,940,1.880000,0.752800,0.397671,0.966642,0.108402,0.017765,-0.231380,0.084844,-0.201213,-0.975866,7.236444,0.722738,0.256235,0.834206,0.231383,-0.220176,0.000358,0.046950,0.107556,-0.135941,0.208552,2.3432,6.2816,0.0147,11.7400,
95,950,1.900000,0.760800,0.397409,0.966503,0.108708,0.015990,-0.231948,0.081653,-0.202582,-0.975855,7.232816,0.722419,0.260022,0.830292,0.240797,-0.218160,0.000304,0.050017,0.103935,-0.134995,0.207573,2.3107,6.2494,0.0025,11.7388,
96,960,1.920000,0.768800,0.397159,0.966358,0.109015,0.014319,-0.232513,0.078663,-0.203907,-0.975825,7.226453,0.722244,0.264513,0.826303,0.249390,-0.216213,0.000311,0.053045,0.100541,-0.133872,0.206576,2.2857,6.2154,-0.0145,11.7369,
97,970,1.940000,0.776800,0.396920,0.966210,0.109322,0.012746,-0.233074,0.075867,-0.205190,-0.975777,7.217438,0.722155,0.269601,0.822215,0.257278,-0.214330,0.000372,0.056023,0.097455,-0.132600,0.205554,2.2676,6.1798,-0.0356,11.7337,
