step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
94,940,1.880000,0.752800,0.254152,0.754190,0.106119,0.647489,-0.026352,0.981497,-0.125407,-0.144695,5.470640,0.741071,-0.423844,-0.506098,-2.616562,-0.438353,0.262321,-0.481130,1.552737,-0.305961,-0.126524,0.3411,-7.6368,-1.2552,23.0820,
95,950,1.900000,0.760800,0.224950,0.737187,0.111121,0.666186,-0.020102,0.986319,-0.136637,-0.092219,6.071571,0.769183,-0.267748,-0.765296,-2.839291,-0.398772,0.228110,-0.513864,2.499337,-0.266937,-0.191324,-0.9647,-7.7246,-1.5525,22.6377,
96,960,1.920000,0.768800,0.192588,0.727815,0.113799,0.675943,-0.020878,0.988492,-0.138061,-0.061826,6.838761,0.685065,-0.458840,-1.136266,-2.738692,-0.328241,0.192183,-0.552057,4.084158,-0.314710,-0.284067,-4.2871,-8.3419,-1.5864,21.9150,
97,970,1.940000,0.776800,0.160875,0.723218,0.113858,0.680469,-0.030881,0.991030,-0.124413,-0.048797,7.172486,0.493544,-1.231139,-1.582662,-2.103907,-0.244576,0.159659,-0.570672,4.246242,-0.507785,-0.395665,-8.4734,-10.5750,-1.8143,22.1892,
98,980,1.960000,0.784800,0.133711,0.713717,0.109786,0.689565,-0.055275,0.995954,-0.085469,-0.027743,7.291604,0.318140,-2.236215,-2.066526,-1.146710,-0.172230,0.127724,-0.555682,2.866754,-0.759054,-0.516631,-14.3668,-13.2632,-0.6586,24.4326,
99,990,1.980000,0.792800,0.113310,0.695620,0.103853,0.705532,-0.086903,0.999572,-0.026690,0.011950,7.207275,0.162602,-2.980303,-2.341709,-0.375978,-0.127540,0.095727,-0.500176,1.402788,-0.945076,-0.585427,-21.0496,-16.2564,2.1667,28.7441,
100,1000,2.000000,0.800800,0.099433,0.672607,0.109296,0.723726,-0.108974,0.997655,0.008914,0.067856,6.701821,0.012140,-2.507959,-2.335780,-0.157365,-0.114581,0.059942,-0.416450,0.740345,-0.826990,-0.583945,-26.0253,-16.6380,2.8453,33.9866,
101,1010,2.020000,0.808800,0.087490,0.675069,0.138384,0.714224,-0.122541,0.998101,-0.007305,0.061160,5.100121,-0.211687,-0.723315,-2.384861,-0.065986,-0.044955,-0.006930,-0.323963,3.710888,-0.380829,-0.596215,-29.0274,-10.6962,2.5241,34.5604,
102,1020,2.040000,0.816800,0.084537,0.677760,0.191917,0.695762,-0.140446,0.997357,-0.059042,0.042352,4.296687,-0.396217,0.836870,-2.111103,0.048279,-0.000591,-0.134183,-0.249636,1.111640,0.009217,-0.527776,-13.0746,-3.6770,2.0932,22.7411,
103,1030,2.060000,0.824800,0.088593,0.671602,0.242740,0.682494,-0.155664,0.992920,-0.108859,0.047526,4.293957,-0.467915,1.151340,-1.887456,0.151242,0.002344,-0.262055,-0.186660,-0.909353,0.087835,-0.471864,1.5702,-0.7023,1.8572,17.1933,
104,1040,2.080000,0.832800,0.099133,0.660966,0.270451,0.684173,-0.147945,0.985186,-0.152195,0.079023,4.453168,-0.438057,1.229563,-1.739908,-0.117309,-0.047207,-0.336623,-0.132825,-2.952017,0.107391,-0.434977,8.4793,1.0490,1.3766,18.8249,
105,1050,2.100000,0.840800,0.112247,0.651278,0.277348,0.690188,-0.150182,0.982241,-0.155599,0.104837,4.546893,-0.361681,1.202573,-1.435192,-0.214232,-0.107440,-0.404186,-0.103547,-2.701082,0.100643,-0.358798,10.4966,4.2012,0.7156,17.3485,
106,1060,2.120000,0.848800,0.122310,0.646295,0.281144,0.691230,-0.159568,0.983171,-0.143029,0.113654,4.422967,-0.344041,0.279128,-0.890554,-0.038866,-0.149620,-0.471617,-0.092051,-1.192653,-0.130218,-0.222638,9.2969,7.9618,0.5951,17.7948,
107,1070,2.140000,0.856800,0.126558,0.647488,0.287691,0.685815,-0.166284,0.983705,-0.144452,0.107039,4.522929,-0.330614,-1.107490,-0.051538,0.298818,-0.152838,-0.514614,-0.072306,0.103412,-0.476873,-0.012885,0.5235,11.0734,0.2602,14.8078,
108,1080,2.160000,0.864800,0.128802,0.652821,0.281043,0.682854,-0.168967,0.986293,-0.136943,0.092052,4.311060,-0.358590,-1.949404,0.316945,0.716645,-0.146044,-0.505273,-0.034253,-0.075319,-0.687351,0.079236,-9.8119,12.3715,0.5602,13.7045,
109,1090,2.180000,0.872800,0.130356,0.659977,0.268216,0.682704,-0.162499,0.988300,-0.131582,0.077137,4.111979,-0.422919,-1.672998,0.084876,0.769246,-0.156607,-0.446536,0.017379,-1.380872,-0.618250,0.021219,-13.8510,10.3722,1.2680,13.8510,
110,1100,2.200000,0.880800,0.130954,0.665785,0.259611,0.681669,-0.157031,0.988643,-0.135074,0.065882,4.064911,-0.479828,-0.922696,-0.346841,0.436261,-0.189486,-0.382738,0.029975,-0.436187,-0.430674,-0.086710,-12.2086,9.0283,7.8054,12.2086,
111,1110,2.220000,0.888800,0.130166,0.666722,0.251641,0.680439,-0.170766,0.993050,-0.104968,0.053224,4.125435,-0.472381,-0.024987,-0.635269,0.128064,-0.177632,-0.374936,0.011755,0.774401,-0.206247,-0.158817,-8.7529,9.0360,3.4728,14.4449,
112,1120,2.240000,0.896800,0.131058,0.663457,0.265326,0.676523,-0.178166,0.992534,-0.108738,0.055251,4.324949,-0.426164,0.467291,-0.554298,0.120547,-0.177538,-0.391703,0.008143,-0.585105,-0.083177,-0.138574,0.0164,7.9821,0.4781,14.5814,
113,1130,2.260000,0.904800,0.132472,0.660073,0.288090,0.671250,-0.175302,0.987770,-0.141237,0.066048,4.370711,-0.385106,0.557779,-0.430558,0.179649,-0.194183,-0.392976,0.010948,-0.877799,-0.060555,-0.107639,4.6469,7.0232,0.3793,12.1609,
114,1140,2.280000,0.912800,0.132650,0.660030,0.306904,0.665197,-0.166384,0.980962,-0.179928,0.073072,4.315646,-0.356750,0.566002,-0.334231,0.207184,-0.207508,-0.369439,0.016124,-0.507094,-0.058500,-0.083558,5.1692,5.4259,0.4840,11.1700,
115,1150,2.300000,0.920800,0.130509,0.663887,0.320492,0.656842,-0.158422,0.974370,-0.214054,0.069168,4.308000,-0.359126,0.523359,-0.268215,0.232614,-0.203725,-0.334244,0.017751,0.412114,-0.069160,-0.067054,3.7386,4.5443,0.5692,10.1767,
116,1160,2.320000,0.928800,0.126153,0.670401,0.332126,0.645741,-0.152556,0.967787,-0.245414,0.056216,4.344366,-0.369040,0.507450,-0.232031,0.315307,-0.187797,-0.294103,0.020100,1.028161,-0.073138,-0.058008,2.0169,3.7967,0.7403,9.8098,
117,1170,2.340000,0.936800,0.120103,0.677758,0.341387,0.633601,-0.150497,0.961998,-0.270398,0.038019,4.364231,-0.380650,0.508905,-0.257428,0.349616,-0.164407,-0.254617,0.023715,1.620529,-0.072774,-0.064357,0.3073,3.3809,1.8890,9.8863,
118,1180,2.360000,0.944800,0.112647,0.685429,0.347445,0.621896,-0.150712,0.957573,-0.287694,0.016927,4.366283,-0.379155,0.592803,-0.327076,0.342381,-0.135370,-0.217014,0.033915,1.207839,-0.051799,-0.081769,0.0661,1.5908,0.7885,9.7701,
119,1190,2.380000,0.952800,0.105915,0.689720,0.347514,0.615472,-0.157210,0.958059,-0.286572,0.000223,4.328620,-0.368569,0.623101,-0.392349,0.297561,-0.112125,-0.186931,0.033399,1.002850,-0.044225,-0.098087,0.3055,1.3642,1.5495,9.6532,
120,1200,2.400000,0.960800,0.101063,0.690657,0.348488,0.612502,-0.162449,0.959142,-0.282853,-0.006427,4.313900,-0.341417,0.653898,-0.446443,0.233943,-0.101719,-0.167707,0.033099,0.373237,-0.036526,-0.111611,1.1650,1.0428,1.5363,9.3340,
121,1210,2.420000,0.968800,0.098429,0.689366,0.349106,0.612258,-0.167453,0.960686,-0.277555,-0.006751,4.294571,-0.311195,0.636947,-0.520719,0.161289,-0.099895,-0.158128,0.030450,0.065089,-0.040763,-0.130180,1.8034,1.0038,1.1190,9.0766,
122,1220,2.440000,0.976800,0.098090,0.686592,0.348937,0.613959,-0.172883,0.963545,-0.267530,-0.003033,4.302735,-0.269785,0.631396,-0.597448,0.109576,-0.106356,-0.154693,0.028004,-0.281746,-0.042151,-0.149362,2.3904,0.7364,0.7328,8.8080,
123,1230,2.460000,0.984800,0.098525,0.684402,0.350617,0.614443,-0.176413,0.964740,-0.263205,0.000702,4.305433,-0.252567,0.611652,-0.661833,0.083498,-0.114304,-0.156414,0.024489,-0.274034,-0.047087,-0.165458,2.5756,0.4954,0.3597,8.7282,
124,1240,2.480000,0.992800,0.098685,0.683512,0.353359,0.613164,-0.178828,0.964608,-0.263684,0.001724,4.318721,-0.246448,0.611722,-0.694898,0.077294,-0.118515,-0.162063,0.021903,-0.171240,-0.047070,-0.173725,2.3997,0.4119,0.0806,8.6194,end
