step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
78,780,1.560000,0.624800,0.404861,0.977500,0.089544,0.055059,-0.182876,0.140596,-0.154777,-0.977894,7.068508,0.738710,0.246417,0.814255,0.028202,-0.240599,0.046402,0.007261,0.134475,-0.138396,0.203564,2.7349,4.7855,0.0303,16.8827,
79,790,1.580000,0.632800,0.404315,0.977454,0.090107,0.053768,-0.183232,0.138354,-0.156306,-0.977971,7.077651,0.739767,0.263791,0.813729,0.029232,-0.238137,0.045262,0.006674,0.120863,-0.134052,0.203432,2.8110,4.8362,0.0525,16.7717,
80,800,1.600000,0.640800,0.403836,0.977491,0.090855,0.052365,-0.183072,0.135881,-0.158207,-0.978012,7.085795,0.740897,0.280556,0.814881,0.029867,-0.236403,0.043433,0.006636,0.055911,-0.129861,0.203720,2.9866,4.9930,-0.0200,16.6722,
81,810,1.620000,0.648800,0.403450,0.977536,0.091926,0.050899,-0.182710,0.133355,-0.160849,-0.977929,7.092083,0.741251,0.291389,0.816495,0.032795,-0.235477,0.040451,0.007222,0.045738,-0.127153,0.204124,3.0999,5.1322,-0.0470,16.5413,
82,820,1.640000,0.656800,0.403072,0.977575,0.093041,0.049325,-0.182365,0.130649,-0.163645,-0.977830,7.096555,0.740899,0.295530,0.817571,0.038809,-0.234539,0.037328,0.007893,0.051282,-0.126117,0.204393,3.1447,5.2333,-0.0491,16.3652,
83,830,1.660000,0.664800,0.402698,0.977618,0.094099,0.047634,-0.182040,0.127696,-0.166382,-0.977758,7.108767,0.740097,0.294927,0.817636,0.048355,-0.233475,0.034396,0.008614,0.058116,-0.126268,0.204409,3.1335,5.3089,-0.0296,16.1577,
84,840,1.680000,0.672800,0.402329,0.977665,0.095059,0.045841,-0.181750,0.124511,-0.168965,-0.977726,7.129472,0.738779,0.292219,0.817652,0.060478,-0.232270,0.031787,0.009411,0.064895,-0.126945,0.204413,3.0827,5.3612,0.0116,15.9452,
85,850,1.700000,0.680800,0.401967,0.977712,0.095910,0.043967,-0.181514,0.121133,-0.171359,-0.977734,7.147336,0.737456,0.287218,0.816922,0.073176,-0.230932,0.029549,0.010319,0.071540,-0.128196,0.204231,3.0123,5.4001,0.0660,15.7422,
86,860,1.720000,0.688800,0.401614,0.977754,0.096660,0.042032,-0.181349,0.117606,-0.173566,-0.977775,7.162658,0.735989,0.281290,0.815918,0.086821,-0.229478,0.027671,0.011362,0.076783,-0.129677,0.203980,2.9233,5.4249,0.1198,15.5570,
87,870,1.740000,0.696800,0.401273,0.977788,0.097319,0.040053,-0.181263,0.113970,-0.175603,-0.977842,7.175700,0.734279,0.275234,0.814724,0.101603,-0.227935,0.026121,0.012547,0.080922,-0.131192,0.203681,2.8263,5.4401,0.1757,15.3904,
88,880,1.760000,0.704800,0.400945,0.977812,0.097896,0.038041,-0.181256,0.110252,-0.177481,-0.977929,7.186544,0.732341,0.269500,0.813344,0.117319,-0.226317,0.024878,0.013884,0.084647,-0.132625,0.203336,2.7268,5.4461,0.2352,15.2430,
89,890,1.780000,0.712800,0.400630,0.977825,0.098401,0.036005,-0.181325,0.106474,-0.179217,-0.978031,7.195316,0.730207,0.264319,0.811610,0.133641,-0.224631,0.023912,0.015372,0.088053,-0.133920,0.202903,2.6281,5.4450,0.2973,15.1153,
90,900,1.800000,0.720800,0.400329,0.977828,0.098846,0.033956,-0.181461,0.102659,-0.180832,-0.978141,7.201972,0.727943,0.259833,0.809410,0.150168,-0.222885,0.023186,0.017008,0.091078,-0.135042,0.202353,2.5323,5.4369,0.3598,15.0062,
