step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
96,960,1.920000,0.768800,0.187548,0.571379,0.461596,-0.672307,0.091972,-0.853062,-0.402298,0.332328,5.021236,0.624359,1.628393,0.073283,-2.173730,0.501140,-0.369157,-0.434819,-3.065041,0.207098,0.018321,-2.2601,7.2442,-2.7083,22.0000,
97,970,1.940000,0.776800,0.177708,0.579235,0.465921,-0.662843,0.089691,-0.851969,-0.418878,0.314149,4.950299,0.633519,1.354278,0.218874,-2.200489,0.451279,-0.336394,-0.439133,-1.984229,0.138569,0.054719,-4.3491,8.3585,-2.9854,22.0000,
98,980,1.960000,0.784800,0.171621,0.583807,0.474953,-0.652768,0.086501,-0.845316,-0.439400,0.303922,4.929698,0.584633,1.134156,0.288822,-2.210252,0.415608,-0.307285,-0.439734,-1.539172,0.083539,0.072205,-6.0024,8.8133,-3.3114,22.0000,
99,990,1.980000,0.792800,0.168241,0.584767,0.485937,-0.643616,0.087588,-0.838624,-0.454179,0.300717,4.952984,0.518607,0.909967,0.292965,-2.182505,0.380552,-0.277251,-0.439908,-1.779427,0.027492,0.073241,-6.2412,8.1760,-3.3773,22.0000,
100,1000,2.000000,0.800800,0.165846,0.584269,0.497771,-0.634131,0.093445,-0.834579,-0.462201,0.299746,5.082067,0.448903,0.643520,0.267284,-2.118828,0.335682,-0.240778,-0.440553,-2.316350,-0.039120,0.066821,-5.7712,6.6615,-3.1009,22.0000,
101,1010,2.020000,0.808800,0.163940,0.584057,0.509042,-0.624117,0.101155,-0.832492,-0.467415,0.297456,5.093096,0.370713,0.425151,0.256512,-2.030337,0.279990,-0.200281,-0.441993,-2.813877,-0.093712,0.064128,-5.3525,5.1115,-2.5622,20.7731,
102,1020,2.040000,0.816800,0.161800,0.585394,0.517980,-0.614012,0.109541,-0.832450,-0.471172,0.291588,4.988177,0.306296,0.278804,0.285809,-1.932471,0.212951,-0.156711,-0.444415,-3.602853,-0.130299,0.071452,-3.7956,3.2597,-1.7645,19.0505,
103,1030,2.060000,0.824800,0.158620,0.590610,0.522452,-0.603478,0.118486,-0.836427,-0.473491,0.276037,4.770923,0.271050,0.216308,0.386268,-1.811803,0.132608,-0.106177,-0.448705,-3.815250,-0.145923,0.096567,-2.1643,1.7044,-0.8037,17.4505,
104,1040,2.080000,0.832800,0.155867,0.596738,0.522523,-0.595913,0.125548,-0.841897,-0.474014,0.257917,4.504356,0.284268,0.260570,0.499637,-1.675962,0.058468,-0.058442,-0.451389,-3.369445,-0.134858,0.124909,-1.0776,1.4154,0.0621,15.9470,
105,1050,2.100000,0.840800,0.153884,0.600500,0.520708,-0.592291,0.132112,-0.848155,-0.469773,0.244841,4.251640,0.364916,0.417473,0.544880,-1.565291,0.003262,-0.017859,-0.451010,-2.337544,-0.095632,0.136220,-0.6373,1.4862,0.8730,15.1460,
106,1060,2.120000,0.848800,0.153050,0.599920,0.518753,-0.593154,0.138419,-0.854369,-0.460014,0.241744,4.731688,0.534044,0.692362,0.527491,-1.609115,-0.022674,0.016276,-0.443920,-0.837548,-0.026909,0.131873,-0.9324,1.2434,1.1553,15.4042,
107,1070,2.140000,0.856800,0.153657,0.593553,0.518201,-0.598969,0.142821,-0.858291,-0.446313,0.253262,5.283240,0.797722,1.087048,0.511716,-1.943329,-0.007365,0.043329,-0.433361,1.029843,0.071762,0.127929,-2.1311,0.7913,0.5720,17.4413,
108,1080,2.160000,0.864800,0.157852,0.585879,0.523657,-0.603344,0.136033,-0.850464,-0.448878,0.274262,5.751383,0.970413,1.312383,0.430952,-2.240535,0.064774,0.053077,-0.420294,4.281879,0.128096,0.107738,-6.2132,2.1405,-2.4201,23.1170,
109,1090,2.180000,0.872800,0.165339,0.576082,0.539592,-0.602292,0.119226,-0.825657,-0.474746,0.304808,5.914136,0.980842,1.335042,0.343340,-2.434222,0.178512,0.029861,-0.413510,5.659662,0.133761,0.085835,-10.0020,4.7563,-4.5923,30.9583,
110,1100,2.200000,0.880800,0.173479,0.567779,0.560578,-0.595262,0.095098,-0.786538,-0.518916,0.334791,5.377084,0.855992,1.343105,0.185829,-2.370564,0.283351,-0.008638,-0.415447,4.617981,0.135776,0.046457,-11.4147,5.2934,-5.1623,28.1340,
111,1110,2.220000,0.888800,0.180276,0.563609,0.575492,-0.587556,0.077018,-0.753751,-0.555180,0.351618,4.714976,0.698675,1.371738,0.234968,-2.235077,0.336292,-0.030551,-0.430535,1.432782,0.142935,0.058742,-8.1646,3.4146,-3.7220,19.5340,
112,1120,2.240000,0.896800,0.184656,0.560264,0.581757,-0.584358,0.078660,-0.746100,-0.560638,0.359195,4.793527,0.527625,1.297700,0.473801,-2.081652,0.325878,-0.026754,-0.456498,-1.307613,0.124425,0.118450,-3.5269,1.7178,-1.3086,15.5538,
113,1130,2.260000,0.904800,0.186901,0.556989,0.576851,-0.589094,0.099871,-0.768900,-0.528506,0.359826,4.776405,0.407578,1.156552,0.596127,-1.994177,0.267369,0.004996,-0.480235,-3.203941,0.089138,0.149032,0.5176,0.6435,-0.2037,14.8572,
114,1140,2.280000,0.912800,0.186845,0.555486,0.566112,-0.595930,0.125776,-0.801682,-0.483018,0.352136,4.771091,0.394776,1.054188,0.576738,-2.036843,0.193916,0.046239,-0.491888,-3.316000,0.063547,0.144184,1.8307,0.4060,0.2016,15.1096,
115,1150,2.300000,0.920800,0.185274,0.555014,0.556040,-0.601009,0.146857,-0.828348,-0.443871,0.341787,4.817179,0.476931,1.043380,0.462979,-2.099803,0.135933,0.074713,-0.497481,-2.262498,0.060845,0.115745,1.2222,0.4539,-0.1221,17.0467,
116,1160,2.320000,0.928800,0.183138,0.555297,0.549744,-0.603294,0.159574,-0.844241,-0.419814,0.333188,4.712387,0.586445,1.085418,0.358133,-2.133305,0.109062,0.086218,-0.499893,-0.789219,0.071354,0.089533,-0.2627,0.4195,-0.5883,20.3541,
117,1170,2.340000,0.936800,0.181241,0.556231,0.545654,-0.604415,0.165988,-0.852781,-0.407457,0.326717,4.646981,0.687936,1.207205,0.352225,-2.172340,0.113084,0.088297,-0.501230,0.657748,0.101801,0.088056,-2.2385,0.0103,-0.8747,22.0000,
118,1180,2.360000,0.944800,0.180262,0.557239,0.543179,-0.605138,0.168075,-0.856622,-0.402462,0.322836,4.874376,0.766537,1.418642,0.425720,-2.266679,0.144809,0.084740,-0.501098,1.881602,0.154661,0.106430,-4.1126,0.4238,-1.2501,22.0000,
119,1190,2.380000,0.952800,0.180224,0.558366,0.544062,-0.604175,0.164914,-0.854381,-0.407763,0.322120,5.055396,0.810876,1.611379,0.474269,-2.352348,0.200009,0.073932,-0.498174,2.871231,0.202845,0.118567,-5.6673,1.8340,-2.1479,22.0000,
120,1200,2.400000,0.960800,0.180844,0.559571,0.547927,-0.601494,0.157675,-0.846634,-0.422262,0.323891,5.089376,0.811017,1.714156,0.462798,-2.345187,0.268166,0.058042,-0.494837,3.254719,0.228539,0.115700,-6.8417,2.8980,-2.8773,22.0000,
121,1210,2.420000,0.968800,0.181680,0.560577,0.551907,-0.598709,0.150665,-0.838170,-0.437287,0.325961,4.938301,0.776648,1.718629,0.458993,-2.291931,0.330467,0.044067,-0.493717,2.737058,0.229657,0.114748,-7.1634,2.9225,-2.7816,22.0000,
122,1220,2.440000,0.976800,0.182351,0.561191,0.552818,-0.597883,0.148300,-0.835058,-0.443027,0.326198,4.665962,0.717303,1.667198,0.494834,-2.235693,0.371719,0.039956,-0.494373,1.626888,0.216800,0.123708,-6.7022,2.3371,-2.2760,22.0000,
123,1230,2.460000,0.984800,0.182445,0.561526,0.549879,-0.599307,0.152159,-0.839673,-0.436261,0.323459,4.453940,0.658143,1.605410,0.524975,-2.190593,0.387558,0.044869,-0.496920,0.377374,0.201352,0.131244,-5.6888,1.8488,-1.7050,21.8665,
124,1240,2.480000,0.992800,0.181820,0.561851,0.543284,-0.602623,0.161282,-0.851131,-0.418170,0.317348,4.481165,0.631950,1.555292,0.512992,-2.182824,0.382563,0.056819,-0.499687,-0.514760,0.188823,0.128248,-4.6642,1.3254,-1.2868,21.1395,end
