step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
71,710,1.420000,0.711000,0.400328,0.981593,0.102928,0.042033,-0.155289,0.114791,-0.188750,-0.975293,7.143208,0.743281,0.279229,0.829694,0.075148,-0.250136,0.007581,0.030676,0.117824,-0.130193,0.207424,3.3797,6.1460,-0.6016,11.8173,
72,720,1.440000,0.721000,0.399852,0.981471,0.103988,0.040212,-0.155832,0.111672,-0.191339,-0.975151,7.147219,0.742499,0.282230,0.831167,0.087853,-0.247877,0.005418,0.032885,0.118390,-0.129442,0.207792,3.3529,6.2193,-0.5959,11.8562,
73,730,1.460000,0.731000,0.399400,0.981359,0.104972,0.038287,-0.156362,0.108325,-0.193817,-0.975039,7.149313,0.740997,0.282717,0.831764,0.102825,-0.245583,0.003409,0.035137,0.121735,-0.129321,0.207941,3.3016,6.2775,-0.5714,11.8838,
74,740,1.480000,0.741000,0.398970,0.981252,0.105875,0.036264,-0.156909,0.104765,-0.196173,-0.974957,7.149551,0.738807,0.281208,0.831667,0.119960,-0.243186,0.001599,0.037471,0.128052,-0.129698,0.207917,3.2239,6.3197,-0.5370,11.8983,
75,750,1.500000,0.751000,0.398561,0.981146,0.106694,0.034153,-0.157490,0.101014,-0.198394,-0.974903,7.154015,0.736059,0.278426,0.830924,0.138816,-0.240640,0.000029,0.039943,0.136050,-0.130394,0.207731,3.1242,6.3469,-0.4943,11.9002,
76,760,1.520000,0.761000,0.398174,0.981038,0.107428,0.031973,-0.158117,0.097108,-0.200472,-0.974875,7.163884,0.732886,0.275092,0.829487,0.158889,-0.237930,-0.001275,0.042592,0.144154,-0.131227,0.207372,3.0099,6.3598,-0.4461,11.8910,
77,770,1.540000,0.771000,0.397807,0.980927,0.108083,0.029748,-0.158795,0.093097,-0.202410,-0.974866,7.169436,0.729472,0.271828,0.827352,0.179589,-0.235069,-0.002303,0.045433,0.151266,-0.132043,0.206838,2.8884,6.3591,-0.3952,11.8727,
78,780,1.560000,0.781000,0.397460,0.980809,0.108668,0.027505,-0.159527,0.089038,-0.204216,-0.974868,7.170983,0.726000,0.269165,0.824524,0.200336,-0.232087,-0.003063,0.048465,0.156599,-0.132709,0.206131,2.7664,6.3461,-0.3446,11.8482,
79,790,1.580000,0.791000,0.397132,0.980683,0.109193,0.025274,-0.160306,0.084989,-0.205903,-0.974875,7.168817,0.722646,0.267539,0.821010,0.220619,-0.229026,-0.003571,0.051669,0.159778,-0.133115,0.205252,2.6498,6.3218,-0.2972,11.8201,
80,800,1.600000,0.801000,0.396822,0.980550,0.109670,0.023081,-0.161127,0.081005,-0.207484,-0.974879,7.163101,0.719536,0.267234,0.816826,0.240041,-0.225928,-0.003851,0.055016,0.160833,-0.133191,0.204206,2.5431,6.2876,-0.2552,11.7908,
81,810,1.620000,0.811000,0.396528,0.980408,0.110111,0.020951,-0.161979,0.077138,-0.208976,-0.974874,7.153901,0.716742,0.268373,0.812057,0.258342,-0.222834,-0.003932,0.058473,0.159992,-0.132907,0.203014,2.4493,6.2445,-0.2202,11.7611,
82,820,1.640000,0.821000,0.396249,0.980258,0.110525,0.018905,-0.162852,0.073430,-0.210392,-0.974855,7.141210,0.714301,0.270801,0.806844,0.275249,-0.219777,-0.003843,0.062001,0.157573,-0.132300,0.201711,2.3698,6.1943,-0.1931,11.7316,
83,830,1.660000,0.831000,0.395983,0.980102,0.110922,0.016958,-0.163734,0.069913,-0.211746,-0.974821,7.124974,0.712224,0.274299,0.801307,0.290533,-0.216788,-0.003614,0.065562,0.153784,-0.131425,0.200327,2.3040,6.1387,-0.1745,11.7032,
84,840,1.680000,0.841000,0.395729,0.979940,0.111310,0.015122,-0.164615,0.066611,-0.213049,-0.974768,7.114353,0.710491,0.278721,0.795530,0.304065,-0.213891,-0.003273,0.069115,0.148805,-0.130320,0.198882,2.2508,6.0795,-0.1648,11.6778,
85,850,1.700000,0.851000,0.395485,0.979776,0.111692,0.013404,-0.165484,0.063536,-0.214307,-0.974698,7.111696,0.709055,0.283944,0.789545,0.315830,-0.211108,-0.002848,0.072621,0.142875,-0.129014,0.197386,2.2093,6.0178,-0.1640,11.6558,
86,860,1.720000,0.861000,0.395250,0.979610,0.112072,0.011807,-0.166330,0.060694,-0.215528,-0.974610,7.109431,0.707837,0.289810,0.783344,0.325925,-0.208454,-0.002359,0.076042,0.136294,-0.127547,0.195836,2.1787,5.9542,-0.1714,11.6371,
87,870,1.740000,0.871000,0.395024,0.979444,0.112452,0.010327,-0.167146,0.058080,-0.216713,-0.974506,7.107467,0.706739,0.296112,0.776906,0.334505,-0.205938,-0.001826,0.079349,0.129403,-0.125972,0.194226,2.1576,5.8889,-0.1859,11.6210,
88,880,1.760000,0.881000,0.394805,0.979280,0.112832,0.008961,-0.167926,0.055682,-0.217866,-0.974389,7.105721,0.705666,0.302654,0.770213,0.341762,-0.203563,-0.001264,0.082519,0.122519,-0.124336,0.192553,2.1440,5.8221,-0.2061,11.6071,
89,890,1.780000,0.891000,0.394593,0.979120,0.113210,0.007698,-0.168667,0.053482,-0.218987,-0.974261,7.104149,0.704536,0.309229,0.763273,0.347893,-0.201326,-0.000687,0.085535,0.115876,-0.122693,0.190818,2.1359,5.7538,-0.2306,11.5948,
90,900,1.800000,0.901000,0.394388,0.978964,0.113586,0.006527,-0.169365,0.051457,-0.220077,-0.974124,7.102848,0.703329,0.315611,0.756200,0.353125,-0.199220,-0.000104,0.088386,0.109579,-0.121097,0.189050,2.1315,5.6841,-0.2579,11.5836,
91,910,1.820000,0.911000,0.394189,0.978814,0.113958,0.005438,-0.170020,0.049584,-0.221135,-0.973982,7.101935,0.702031,0.321666,0.749061,0.357729,-0.197241,0.000478,0.091066,0.103610,-0.119584,0.187265,2.1289,5.6137,-0.2867,11.5744,
92,920,1.840000,0.921000,0.393997,0.978670,0.114320,0.004417,-0.170636,0.047837,-0.222156,-0.973837,7.101432,0.700616,0.327295,0.741875,0.361957,-0.195379,0.001059,0.093580,0.098074,-0.118176,0.185469,2.1267,5.5428,-0.3157,11.5679,
93,930,1.860000,0.931000,0.393811,0.978531,0.114669,0.003453,-0.171217,0.046192,-0.223137,-0.973692,7.101274,0.699047,0.332408,0.734639,0.366063,-0.193624,0.001642,0.095938,0.093065,-0.116898,0.183660,2.1238,5.4711,-0.3437,11.5642,
94,940,1.880000,0.941000,0.393632,0.978398,0.115001,0.002533,-0.171770,0.044626,-0.224073,-0.973550,7.101414,0.697289,0.336933,0.727319,0.370237,-0.191966,0.002233,0.098156,0.088656,-0.115767,0.181830,2.1190,5.3983,-0.3696,11.5629,
95,950,1.900000,0.951000,0.393460,0.978270,0.115311,0.001647,-0.172301,0.043116,-0.224958,-0.973414,7.101837,0.695321,0.340837,0.719882,0.374579,-0.190391,0.002837,0.100250,0.084826,-0.114791,0.179971,2.1115,5.3242,-0.3925,11.5636,
