step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
60,600,1.200000,0.480800,0.253152,0.545299,0.347452,-0.760218,0.063209,-0.873709,-0.284114,0.394857,4.926169,0.572682,0.560430,0.206871,-2.042893,0.068032,0.007260,-0.395664,-1.900698,-0.059893,0.051718,-0.3442,1.2110,-0.7879,9.4355,
61,610,1.220000,0.488800,0.251634,0.535384,0.363808,-0.757296,0.086665,-0.873635,-0.260084,0.411239,4.956950,0.502282,0.483866,0.006113,-2.031316,0.021006,0.022801,-0.428450,-2.587517,-0.079034,0.001528,1.4543,-0.3813,-0.6269,10.8149,
62,620,1.240000,0.496800,0.248887,0.534932,0.375977,-0.749024,0.107017,-0.881215,-0.242027,0.406058,4.709115,0.408486,0.497539,-0.047532,-1.950003,-0.032973,0.045799,-0.457952,-2.349485,-0.075615,-0.011883,2.1424,-3.1524,0.3821,12.9403,
63,630,1.260000,0.504800,0.243418,0.541454,0.380805,-0.739594,0.121724,-0.892700,-0.232233,0.386206,4.516005,0.341037,0.674863,0.014244,-1.837914,-0.087493,0.073395,-0.487940,-2.161957,-0.031284,0.003561,3.5993,-4.4502,1.5934,15.4941,
64,640,1.280000,0.512800,0.235860,0.549942,0.384002,-0.729842,0.132048,-0.903415,-0.228929,0.362536,4.760140,0.309597,0.930171,0.126071,-1.637112,-0.124815,0.094815,-0.505231,-1.033411,0.032543,0.031518,4.3560,-3.9799,1.9759,19.0257,
65,650,1.300000,0.520800,0.227259,0.557887,0.388533,-0.720065,0.138962,-0.910747,-0.233132,0.340867,4.793379,0.318168,1.331457,0.193815,-1.369948,-0.129483,0.103628,-0.507425,0.572921,0.132864,0.048454,4.0014,-2.3989,2.7160,22.0000,
66,660,1.320000,0.528800,0.218619,0.563582,0.393924,-0.711215,0.146189,-0.916315,-0.235818,0.323662,4.706159,0.397985,1.935665,0.158747,-1.023194,-0.096777,0.103565,-0.489351,2.343616,0.283916,0.039687,3.3738,-1.5804,2.5774,22.0000,
67,670,1.340000,0.536800,0.210742,0.563808,0.399308,-0.704622,0.161804,-0.922733,-0.225437,0.312638,5.114369,0.591381,2.777056,-0.126990,-0.762167,-0.026999,0.090248,-0.453960,4.055461,0.494264,-0.031747,3.2443,0.0084,3.1164,22.0000,
68,680,1.360000,0.544800,0.206625,0.554919,0.406456,-0.700757,0.189202,-0.930601,-0.190372,0.312636,6.034517,0.918249,3.572686,-0.686768,-0.545661,0.092538,0.052644,-0.401366,6.622714,0.693172,-0.171692,2.1177,0.1136,2.3516,22.0000,
69,690,1.380000,0.552800,0.205024,0.540058,0.415625,-0.696742,0.223930,-0.937761,-0.142451,0.316721,6.608777,1.252234,4.008167,-1.366200,-0.334045,0.254841,0.003484,-0.348062,7.980159,0.802042,-0.341550,1.1797,-2.0196,3.2203,22.0000,
70,700,1.400000,0.560800,0.208094,0.537144,0.415936,-0.699076,0.223084,-0.937300,-0.133021,0.322139,7.058671,1.480852,4.801298,-1.674788,-0.079665,0.427957,-0.026433,-0.329004,5.491420,1.000324,-0.418697,2.9854,-6.4017,9.5011,26.2559,
71,710,1.420000,0.568800,0.218126,0.535901,0.421000,-0.705346,0.195080,-0.921786,-0.173069,0.346928,6.358914,1.435216,5.284123,-1.671696,-0.234115,0.573722,-0.071479,-0.332223,7.577846,1.121031,-0.417924,1.4313,-7.2409,9.8268,36.0000,
72,720,1.440000,0.576800,0.231260,0.533788,0.429921,-0.709320,0.164631,-0.900845,-0.221279,0.373516,6.632473,1.122691,5.101902,-1.513337,-0.469641,0.736209,-0.127450,-0.312514,7.304724,1.075476,-0.378334,0.5876,-5.1771,5.8017,36.0000,
73,730,1.460000,0.584800,0.242776,0.532091,0.435721,-0.712337,0.140008,-0.881561,-0.261626,0.392940,5.695189,0.817135,4.888154,-1.221551,-0.792937,0.858746,-0.150554,-0.287060,5.505834,1.022038,-0.305388,-1.7569,-6.0791,3.4527,36.0000,
74,740,1.480000,0.592800,0.251827,0.528861,0.430215,-0.719083,0.134685,-0.876400,-0.262656,0.403651,5.105031,0.641059,5.105031,-1.429066,-0.955719,0.944275,-0.142514,-0.277881,3.588650,1.076258,-0.357267,-3.0501,-5.8505,2.1011,36.0000,
75,750,1.500000,0.600800,0.258038,0.523192,0.416644,-0.729563,0.142883,-0.882060,-0.230686,0.410796,5.385111,0.595895,5.385111,-1.882409,-1.034910,0.998032,-0.127216,-0.279821,2.280391,1.146278,-0.470602,-1.0738,-8.4053,1.3065,36.0000,
76,760,1.520000,0.608800,0.262240,0.513999,0.404688,-0.741707,0.147998,-0.882585,-0.198763,0.426071,5.440987,0.595981,5.440987,-2.349789,-0.909021,1.030398,-0.111376,-0.286777,1.167908,1.160247,-0.587447,1.7245,-11.3090,1.6656,36.0000,
77,770,1.540000,0.616800,0.264450,0.508680,0.393116,-0.750911,0.151121,-0.882675,-0.174943,0.436212,5.603195,0.651444,5.603195,-2.702352,-0.678276,1.031479,-0.110142,-0.317917,-0.311396,1.200799,-0.675588,4.3301,-14.1455,5.2288,36.0000,
78,780,1.560000,0.624800,0.265839,0.505158,0.384179,-0.757458,0.153227,-0.883169,-0.157228,0.441919,6.171684,0.759785,6.171684,-3.312647,-0.515464,1.009956,-0.113298,-0.324238,-1.298469,1.342921,-0.828162,7.6730,-16.0734,3.9994,36.0000,
79,790,1.580000,0.632800,0.268290,0.499390,0.389725,-0.759867,0.146034,-0.874094,-0.165517,0.456687,6.589337,0.839531,6.589337,-3.822039,-0.359337,1.002087,-0.155847,-0.308417,-0.053015,1.447334,-0.955510,10.3045,-16.5229,3.9287,36.0000,
80,800,1.600000,0.640800,0.272501,0.492112,0.407630,-0.758090,0.130242,-0.854494,-0.199916,0.479452,6.865673,0.866522,6.427412,-3.835187,-0.238112,1.021737,-0.231936,-0.286788,1.231974,1.406853,-0.958797,10.9199,-16.0758,4.3275,36.0000,
81,810,1.620000,0.648800,0.277657,0.485053,0.421283,-0.757253,0.117526,-0.835297,-0.228581,0.500030,6.957592,0.870700,6.155928,-3.619971,-0.277549,1.056798,-0.298237,-0.260509,1.822140,1.338982,-0.904993,7.7684,-15.0779,4.4257,36.0000,
82,820,1.640000,0.656800,0.282542,0.479099,0.426565,-0.759097,0.110807,-0.822826,-0.240023,0.515117,6.844339,0.856928,6.135253,-3.441941,-0.535384,1.095204,-0.338501,-0.236248,1.893071,1.333813,-0.860485,4.4737,-13.9002,3.7440,36.0000,
83,830,1.660000,0.664800,0.286698,0.474236,0.428026,-0.762000,0.106066,-0.814226,-0.244170,0.526703,6.662914,0.822697,6.107252,-3.372983,-0.875774,1.134303,-0.365274,-0.222553,1.904639,1.326813,-0.843246,3.1284,-12.8515,2.0102,36.0000,
84,840,1.680000,0.672800,0.289814,0.470648,0.427061,-0.765297,0.102122,-0.808093,-0.245569,0.535426,6.665109,0.816704,5.992504,-3.490530,-1.147073,1.169425,-0.384070,-0.226380,1.582139,1.298126,-0.872633,2.3484,-12.7764,0.6447,36.0000,
85,850,1.700000,0.680800,0.291682,0.468334,0.426332,-0.767741,0.097356,-0.802555,-0.249553,0.541875,6.860960,0.842447,5.791963,-3.689289,-1.316858,1.195261,-0.402652,-0.252464,1.033598,1.247991,-0.922322,1.5355,-12.7468,0.5650,36.0000,
86,860,1.720000,0.688800,0.292362,0.466851,0.428750,-0.768155,0.090341,-0.795481,-0.260145,0.547297,6.889082,0.839261,5.412079,-3.671724,-1.413700,1.212270,-0.428481,-0.273758,0.670790,1.153020,-0.917931,0.0654,-12.8520,-0.4854,36.0000,
87,870,1.740000,0.696800,0.291871,0.466726,0.432583,-0.766831,0.083726,-0.788821,-0.273974,0.550181,6.694474,0.801865,5.025019,-3.465242,-1.515990,1.216534,-0.454674,-0.293711,0.024055,1.056255,-0.866311,-1.9415,-11.6871,-0.1035,36.0000,
88,880,1.760000,0.704800,0.290889,0.467858,0.435978,-0.764661,0.079539,-0.785082,-0.285331,0.549757,6.420556,0.765021,4.702266,-3.254622,-1.614517,1.210628,-0.475946,-0.312276,-0.472585,0.975567,-0.813656,-3.9223,-10.0959,-0.4026,36.0000,
89,890,1.780000,0.712800,0.289393,0.469977,0.439135,-0.761841,0.076689,-0.783570,-0.294956,0.546827,6.063540,0.733435,4.341993,-3.035548,-1.701006,1.197244,-0.490194,-0.330515,-0.748290,0.885498,-0.758887,-5.5279,-8.8476,-0.9834,36.0000,
90,900,1.800000,0.720800,0.287376,0.473065,0.441147,-0.758878,0.075522,-0.784302,-0.302365,0.541706,5.628191,0.701566,3.910009,-2.807296,-1.781976,1.176968,-0.499165,-0.349579,-1.150107,0.777502,-0.701824,-7.0189,-7.2595,-0.8173,36.0000,
91,910,1.820000,0.728800,0.284716,0.477466,0.440450,-0.756311,0.077614,-0.789787,-0.303420,0.533079,5.245059,0.671377,3.450928,-2.588369,-1.850602,1.144453,-0.504678,-0.368837,-1.854815,0.662732,-0.647092,-8.2263,-5.5596,-0.8710,36.0000,
