step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
88,880,1.760000,0.704800,0.239051,0.583842,0.668025,-0.439213,0.141289,-0.702339,-0.656315,0.275628,4.581649,0.782820,-0.959520,0.751127,-2.826551,-0.613048,0.135407,-0.519736,5.603682,-0.439880,0.187782,-5.0609,0.6227,-1.1153,10.0094,
89,890,1.780000,0.712800,0.236285,0.571366,0.679157,-0.442079,0.129815,-0.682738,-0.661750,0.309769,5.544679,0.997707,-0.754594,0.512620,-3.199701,-0.481352,0.153959,-0.543052,6.342700,-0.388648,0.128155,-8.2699,0.5027,-2.2176,13.2012,
90,900,1.800000,0.720800,0.229982,0.557579,0.695089,-0.436517,0.124136,-0.660496,-0.667105,0.344552,5.833667,1.046275,-0.490983,0.396807,-3.173010,-0.369934,0.146363,-0.581057,4.255493,-0.322746,0.099202,-6.9447,0.3027,-2.8384,15.5171,
91,910,1.820000,0.728800,0.222612,0.543580,0.711097,-0.428507,0.123463,-0.643165,-0.666839,0.376383,5.406920,0.923836,-0.347343,0.338375,-2.807969,-0.287321,0.129009,-0.619948,3.538526,-0.286836,0.084594,-6.3705,0.3607,-2.4208,15.3206,
92,920,1.840000,0.736800,0.218487,0.535018,0.722753,-0.419451,0.124280,-0.629735,-0.668728,0.395268,4.597844,0.680092,-0.269605,0.206958,-2.235707,-0.227177,0.109561,-0.636682,2.662142,-0.267401,0.051740,-5.7830,0.8264,-1.5438,13.6812,
93,930,1.860000,0.744800,0.217453,0.528123,0.728610,-0.415057,0.133944,-0.632803,-0.659514,0.405710,4.594990,0.469313,-0.246539,0.229645,-1.905139,-0.196135,0.086713,-0.626875,1.244359,-0.261635,0.057411,-4.0045,0.5743,0.4022,13.9524,
94,940,1.880000,0.752800,0.218596,0.524261,0.723421,-0.421763,0.154689,-0.663260,-0.630697,0.402875,4.568104,0.322929,-0.315368,0.387444,-1.867596,-0.197348,0.072603,-0.599422,0.158883,-0.278842,0.096861,-2.1669,0.5725,0.7149,13.9953,
95,950,1.900000,0.760800,0.220377,0.523649,0.712459,-0.432057,0.177541,-0.702512,-0.595143,0.390233,4.538561,0.210565,-0.377629,0.549526,-1.961219,-0.210845,0.062122,-0.564145,-0.583797,-0.294407,0.137381,-1.1642,1.4625,0.0459,9.3155,
96,960,1.920000,0.768800,0.219830,0.529116,0.700278,-0.438257,0.193851,-0.733308,-0.572344,0.366990,4.539694,0.155188,-0.388859,0.619058,-2.025776,-0.230857,0.059168,-0.535890,-0.459574,-0.297215,0.154764,-1.2171,2.5601,-0.6936,8.7072,
97,970,1.940000,0.776800,0.216757,0.535752,0.690755,-0.440651,0.204095,-0.752957,-0.560681,0.344518,4.528872,0.131760,-0.287874,0.657952,-1.976423,-0.245159,0.057727,-0.518071,-0.278592,-0.271969,0.164488,-1.1438,2.9532,-0.9028,12.7660,
98,980,1.960000,0.784800,0.211421,0.543883,0.684901,-0.436087,0.211964,-0.763623,-0.560252,0.320933,4.379800,0.149113,-0.183943,0.701882,-1.834031,-0.252612,0.057767,-0.505882,-0.173533,-0.245986,0.175470,-0.3204,3.1930,-0.3600,15.3681,
99,990,1.980000,0.792800,0.206618,0.550007,0.680215,-0.432091,0.219311,-0.772652,-0.559220,0.300469,4.126620,0.252458,-0.037333,0.761758,-1.699173,-0.238915,0.060276,-0.490742,1.201128,-0.209333,0.190440,-2.0138,3.1758,-0.1957,16.3547,
100,1000,2.000000,0.800800,0.202691,0.551594,0.676523,-0.432469,0.225903,-0.781542,-0.552358,0.289989,3.997850,0.484590,0.088391,0.842604,-1.851087,-0.197386,0.067350,-0.468118,2.356079,-0.177902,0.210651,-3.8925,3.0798,-0.3063,16.6808,
101,1010,2.020000,0.808800,0.199299,0.546646,0.675383,-0.437424,0.231724,-0.789907,-0.538206,0.293906,4.746296,0.796125,0.293550,0.803484,-2.283025,-0.131364,0.073774,-0.449390,3.310737,-0.126613,0.200871,-6.3623,3.6466,-1.1697,16.5854,
102,1020,2.040000,0.816800,0.195632,0.536148,0.678197,-0.442789,0.237764,-0.795744,-0.519832,0.310751,5.617006,1.010543,0.480388,0.589229,-2.615596,-0.051018,0.076699,-0.446565,3.012967,-0.079903,0.147307,-6.7873,3.4425,-2.7331,19.4791,
103,1030,2.060000,0.824800,0.194087,0.530222,0.688513,-0.434703,0.236322,-0.787877,-0.523194,0.324834,5.761461,1.037508,0.501371,0.421138,-2.657818,0.044049,0.060859,-0.453754,5.176934,-0.074657,0.105285,-11.4840,4.3838,-5.0322,24.3974,
104,1040,2.080000,0.832800,0.196595,0.527942,0.703525,-0.419350,0.224668,-0.761510,-0.551777,0.340065,5.171712,0.893232,0.521109,0.218994,-2.454877,0.149809,0.022951,-0.463011,4.642774,-0.069723,0.054748,-13.6981,5.3554,-5.1672,23.2336,
105,1050,2.100000,0.840800,0.200424,0.521713,0.714990,-0.408749,0.222554,-0.745549,-0.563882,0.355237,4.480602,0.681144,0.555913,0.067967,-2.117834,0.205214,-0.010276,-0.473227,1.591623,-0.061022,0.016992,-10.6355,3.9511,-3.7213,16.2370,
106,1060,2.120000,0.848800,0.203718,0.510788,0.718547,-0.406951,0.239116,-0.757321,-0.542496,0.363542,4.464060,0.518709,0.553587,0.163937,-1.921827,0.195679,-0.021589,-0.479510,-1.300627,-0.061603,0.040984,-5.7501,1.4430,-1.3112,11.8108,
107,1070,2.140000,0.856800,0.205846,0.495434,0.711655,-0.416618,0.272986,-0.797053,-0.484342,0.360720,4.442206,0.392664,0.422845,0.270747,-1.872823,0.140146,-0.014959,-0.484471,-3.126618,-0.094289,0.067687,-1.3625,1.2556,0.1846,9.9486,
108,1080,2.160000,0.864800,0.205390,0.478639,0.695869,-0.432981,0.314959,-0.848186,-0.401521,0.345486,4.400061,0.393674,0.373467,0.216485,-2.009763,0.061716,0.000014,-0.484869,-3.872031,-0.106633,0.054121,1.1279,0.9024,0.2867,9.3979,
109,1090,2.180000,0.872800,0.202436,0.465867,0.678485,-0.447002,0.350450,-0.888836,-0.325443,0.322578,4.272829,0.543257,0.456281,0.161743,-2.198837,-0.002459,0.016658,-0.484305,-2.433412,-0.085930,0.040436,0.5249,-0.0162,-0.4748,11.5426,
110,1100,2.200000,0.880800,0.200332,0.457472,0.666565,-0.456925,0.370985,-0.911020,-0.274994,0.307280,4.333307,0.778168,0.663305,0.314297,-2.549704,-0.016839,0.023161,-0.489044,0.091401,-0.034174,0.078574,-2.2098,0.3480,-1.2222,16.3784,
111,1110,2.220000,0.888800,0.200134,0.453604,0.660991,-0.462724,0.378444,-0.919427,-0.251457,0.302362,5.129349,0.963387,0.907794,0.429814,-2.850226,0.017610,0.023636,-0.504037,2.151213,0.026948,0.107454,-4.7803,1.6421,-2.3084,22.0000,
112,1120,2.240000,0.896800,0.202798,0.456869,0.663349,-0.460907,0.372564,-0.915985,-0.261133,0.304599,5.564628,0.983234,1.044649,0.500978,-2.964428,0.096365,0.019037,-0.526368,4.306947,0.061162,0.125244,-8.5429,3.0364,-3.5780,22.0197,
113,1130,2.260000,0.904800,0.206700,0.464444,0.668947,-0.455176,0.360023,-0.905444,-0.291025,0.308991,5.408397,0.888855,1.150910,0.511141,-2.866115,0.188971,0.014281,-0.550322,4.326362,0.087728,0.127785,-10.3238,3.5328,-3.7679,22.0000,
114,1140,2.280000,0.912800,0.209647,0.468604,0.670689,-0.452581,0.354622,-0.899918,-0.307184,0.309492,5.029637,0.771207,1.221535,0.461136,-2.623342,0.252770,0.016896,-0.573859,2.411590,0.105384,0.115284,-8.5687,2.7884,-2.6273,18.7358,
115,1150,2.300000,0.920800,0.210765,0.466074,0.666041,-0.455562,0.362806,-0.906849,-0.292586,0.303344,4.763243,0.688740,1.280412,0.445753,-2.365602,0.270357,0.032334,-0.588161,0.263713,0.120103,0.111438,-5.3448,0.8075,-1.3502,15.2996,
116,1160,2.320000,0.928800,0.211076,0.462646,0.654927,-0.463566,0.377008,-0.921172,-0.260244,0.289335,4.495970,0.627930,1.304367,0.473109,-2.166960,0.264510,0.059229,-0.592230,-0.602358,0.126092,0.118277,-3.4287,-0.3699,0.1236,13.8366,
117,1170,2.340000,0.936800,0.210444,0.455802,0.638567,-0.474945,0.398627,-0.940209,-0.209000,0.268935,4.448816,0.648687,1.325046,0.515484,-2.154099,0.242001,0.086950,-0.591154,-1.186220,0.131262,0.128871,-1.6979,-0.9142,1.2300,13.2163,
118,1180,2.360000,0.944800,0.209320,0.446997,0.619773,-0.487036,0.422932,-0.958099,-0.148200,0.245118,4.668555,0.738339,1.342675,0.544521,-2.316603,0.220164,0.108726,-0.587494,-0.895291,0.135669,0.136130,-1.3241,-0.7136,1.1104,14.1581,
119,1190,2.380000,0.952800,0.208221,0.439011,0.602887,-0.496587,0.444070,-0.970461,-0.093440,0.222427,4.945832,0.823953,1.370559,0.534028,-2.505056,0.217179,0.117430,-0.584772,0.143189,0.142640,0.133507,-2.6601,0.2635,0.0586,16.4791,
120,1200,2.400000,0.960800,0.207128,0.432146,0.587069,-0.504576,0.462605,-0.978597,-0.045324,0.200733,5.167072,0.882204,1.438481,0.503093,-2.630466,0.229724,0.119006,-0.585187,0.742387,0.159620,0.125773,-3.7261,0.3910,-1.1211,18.7925,
121,1210,2.420000,0.968800,0.205806,0.426819,0.571716,-0.511292,0.479111,-0.983867,-0.002423,0.178884,5.374465,0.919147,1.522157,0.445117,-2.679154,0.252496,0.118560,-0.589806,1.138956,0.180539,0.111279,-4.4947,0.2331,-1.4810,20.0344,
122,1220,2.440000,0.976800,0.203629,0.423103,0.556296,-0.516687,0.494523,-0.987184,0.036245,0.155415,5.426262,0.912225,1.622836,0.380541,-2.610644,0.279318,0.118185,-0.597991,1.199180,0.205709,0.095135,-4.7621,-0.1953,-1.4033,20.4417,
123,1230,2.460000,0.984800,0.202423,0.422821,0.547824,-0.518567,0.502195,-0.988707,0.057346,0.138452,5.228951,0.859093,1.696307,0.402972,-2.530426,0.286132,0.100896,-0.620404,-0.601693,0.224077,0.100743,-1.5102,1.8442,0.5941,19.5841,
124,1240,2.480000,0.992800,0.203982,0.422016,0.544019,-0.522303,0.503135,-0.988382,0.065003,0.137389,5.044963,0.792887,1.788313,0.491623,-2.479808,0.266911,0.090801,-0.638207,-1.000163,0.247078,0.122906,0.2152,0.2155,1.4724,17.1323,end
