step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
96,960,1.920000,0.768800,0.117916,0.738471,0.036380,0.672383,-0.035187,0.995614,-0.006386,-0.093337,9.492003,0.733625,-0.344950,0.981062,1.348160,-0.000328,-0.041066,-0.000048,0.000558,-0.286237,0.245266,-8.6479,8.6800,10.0307,22.0000,
97,970,1.940000,0.776800,0.117974,0.737955,0.036481,0.672951,-0.035047,0.995760,-0.006650,-0.091744,9.481261,0.729354,-0.340906,0.974891,1.355252,-0.000318,-0.041094,-0.000057,0.000544,-0.285226,0.243723,-8.5784,8.5925,10.1138,22.0000,
98,980,1.960000,0.784800,0.118039,0.737463,0.036606,0.673489,-0.034947,0.995891,-0.006900,-0.090293,9.466322,0.725082,-0.334549,0.967013,1.363906,-0.000308,-0.041125,-0.000068,0.000295,-0.283637,0.241753,-8.5480,8.5484,10.1671,22.0000,
99,990,1.980000,0.792800,0.118087,0.737050,0.036661,0.673946,-0.034792,0.996005,-0.007119,-0.089015,9.445026,0.721164,-0.330343,0.959063,1.368891,-0.000297,-0.041155,-0.000080,0.000595,-0.282586,0.239766,-8.5011,8.4893,10.2327,22.0000,
100,1000,2.000000,0.800800,0.118142,0.736666,0.036778,0.674365,-0.034690,0.996105,-0.007366,-0.087865,9.421638,0.716972,-0.324595,0.950973,1.376876,-0.000286,-0.041187,-0.000092,0.000520,-0.281149,0.237743,-8.4698,8.4313,10.2705,22.0000,
101,1010,2.020000,0.808800,0.118186,0.736343,0.036859,0.674719,-0.034563,0.996191,-0.007612,-0.086860,9.391649,0.711720,-0.327439,0.941644,1.386427,-0.000275,-0.041217,-0.000107,0.000625,-0.281860,0.235411,-8.4271,8.3709,10.3310,22.0000,
102,1020,2.040000,0.816800,0.118201,0.736016,0.036978,0.675076,-0.034439,0.996270,-0.007907,-0.085923,9.362971,0.706793,-0.328842,0.937050,1.395097,-0.000266,-0.041241,-0.000130,0.000405,-0.282210,0.234262,-8.4484,8.3006,10.4048,22.0000,
103,1030,2.060000,0.824800,0.118223,0.735711,0.037079,0.675408,-0.034319,0.996348,-0.008171,-0.084999,9.329871,0.701631,-0.337621,0.933395,1.406548,-0.000259,-0.041227,-0.000191,0.000163,-0.284405,0.233349,-8.4588,8.2620,10.4753,22.0000,
104,1040,2.080000,0.832800,0.118253,0.735461,0.037197,0.675679,-0.034223,0.996412,-0.008436,-0.084213,9.291514,0.699805,-0.340081,0.931845,1.409547,-0.000252,-0.041159,-0.000294,0.000388,-0.285020,0.232961,-8.5252,8.2341,10.5628,22.0000,
105,1050,2.100000,0.840800,0.118297,0.735228,0.037283,0.675933,-0.034126,0.996470,-0.008682,-0.083502,9.250346,0.695828,-0.348309,0.930611,1.418004,-0.000245,-0.041228,-0.000291,0.000242,-0.287077,0.232653,-8.5436,8.2318,10.5785,22.0000,
106,1060,2.120000,0.848800,0.118343,0.735025,0.037312,0.676158,-0.034007,0.996518,-0.008836,-0.082911,9.204695,0.692981,-0.349171,0.925677,1.430897,-0.000241,-0.041325,-0.000265,-0.000019,-0.287293,0.231419,-8.6050,8.2270,10.6411,22.0000,
107,1070,2.140000,0.856800,0.118366,0.734832,0.037409,0.676368,-0.033900,0.996566,-0.009089,-0.082300,9.158145,0.691458,-0.351739,0.917467,1.439358,-0.000239,-0.041412,-0.000244,0.000099,-0.287935,0.229367,-8.6118,8.1909,10.7378,22.0000,
108,1080,2.160000,0.864800,0.118376,0.734646,0.037499,0.676571,-0.033769,0.996610,-0.009376,-0.081731,9.110518,0.687384,-0.366173,0.920326,1.451144,-0.000239,-0.041479,-0.000232,0.000015,-0.291543,0.230082,-8.6309,8.1295,10.8016,22.0000,
109,1090,2.180000,0.872800,0.118385,0.734494,0.037610,0.676736,-0.033665,0.996644,-0.009655,-0.081282,9.062527,0.685600,-0.372224,0.920082,1.464479,-0.000238,-0.041531,-0.000226,-0.000131,-0.293056,0.230020,-8.7390,8.1519,10.8901,22.0000,
110,1100,2.200000,0.880800,0.118401,0.734357,0.037688,0.676886,-0.033550,0.996679,-0.009919,-0.080821,9.011505,0.684543,-0.380971,0.914839,1.470955,-0.000239,-0.041574,-0.000224,0.000086,-0.295243,0.228710,-8.7847,8.1506,10.9903,22.0000,
111,1110,2.220000,0.888800,0.118430,0.734237,0.037778,0.677015,-0.033455,0.996702,-0.010143,-0.080516,8.960248,0.681318,-0.391055,0.917359,1.480351,-0.000239,-0.041609,-0.000226,-0.000090,-0.297764,0.229340,-8.8500,8.1123,11.0392,22.0000,
112,1120,2.240000,0.896800,0.118454,0.734152,0.037868,0.677107,-0.033366,0.996723,-0.010394,-0.080219,8.906393,0.680345,-0.397822,0.914016,1.488481,-0.000239,-0.041640,-0.000231,0.000120,-0.299456,0.228504,-8.9259,8.1309,11.1102,22.0000,
113,1130,2.260000,0.904800,0.118461,0.734063,0.037956,0.677204,-0.033268,0.996746,-0.010647,-0.079902,8.854748,0.678226,-0.404168,0.908572,1.494611,-0.000239,-0.041668,-0.000238,0.000105,-0.301042,0.227143,-8.9766,8.1072,11.1714,22.0000,
114,1140,2.280000,0.912800,0.118465,0.733975,0.038048,0.677299,-0.033168,0.996761,-0.010894,-0.079682,8.801856,0.675532,-0.414255,0.912252,1.500418,-0.000240,-0.041693,-0.000247,-0.000011,-0.303564,0.228063,-9.0241,8.0667,11.2178,22.0000,
115,1150,2.300000,0.920800,0.118475,0.733890,0.038122,0.677391,-0.033066,0.996780,-0.011139,-0.079410,8.753837,0.674937,-0.416005,0.910862,1.506915,-0.000241,-0.041718,-0.000257,-0.000204,-0.304001,0.227716,-9.0994,8.0953,11.2617,22.0000,
116,1160,2.320000,0.928800,0.118487,0.733828,0.038191,0.677460,-0.032959,0.996792,-0.011367,-0.079228,8.700824,0.674735,-0.422844,0.909705,1.509687,-0.000240,-0.041739,-0.000269,-0.000042,-0.305711,0.227426,-9.1128,8.0853,11.3107,22.0000,
117,1170,2.340000,0.936800,0.118502,0.733766,0.038279,0.677526,-0.032864,0.996808,-0.011619,-0.078989,8.648570,0.674276,-0.426965,0.911909,1.515473,-0.000241,-0.041761,-0.000280,0.000074,-0.306741,0.227977,-9.1642,8.0767,11.3321,22.0000,
118,1180,2.360000,0.944800,0.118505,0.733722,0.038358,0.677575,-0.032753,0.996815,-0.011876,-0.078862,8.595745,0.673914,-0.431184,0.906697,1.524845,-0.000240,-0.041779,-0.000292,0.000185,-0.307796,0.226674,-9.1953,8.0935,11.3758,22.0000,
119,1190,2.380000,0.952800,0.118520,0.733680,0.038434,0.677621,-0.032661,0.996823,-0.012108,-0.078724,8.548855,0.672563,-0.434098,0.902646,1.533213,-0.000239,-0.041797,-0.000302,0.000166,-0.308525,0.225662,-9.2270,8.0549,11.4462,22.0000,
120,1200,2.400000,0.960800,0.118525,0.733652,0.038507,0.677651,-0.032561,0.996827,-0.012342,-0.078631,8.502516,0.671374,-0.438601,0.903442,1.538273,-0.000238,-0.041814,-0.000310,0.000155,-0.309650,0.225860,-9.2488,8.0252,11.5091,22.0000,
121,1210,2.420000,0.968800,0.118527,0.733614,0.038599,0.677692,-0.032468,0.996835,-0.012602,-0.078492,8.459386,0.670327,-0.439873,0.903349,1.542616,-0.000238,-0.041832,-0.000316,0.000007,-0.309968,0.225837,-9.2824,8.0318,11.5471,22.0000,
122,1220,2.440000,0.976800,0.118528,0.733631,0.038637,0.677677,-0.032340,0.996832,-0.012851,-0.078486,8.413100,0.670554,-0.442870,0.903170,1.543200,-0.000236,-0.041848,-0.000324,0.000190,-0.310718,0.225792,-9.2923,8.0311,11.5800,22.0000,
123,1230,2.460000,0.984800,0.118527,0.733626,0.038749,0.677680,-0.032256,0.996830,-0.013115,-0.078472,8.367676,0.670184,-0.440069,0.897516,1.546431,-0.000234,-0.041865,-0.000332,0.000143,-0.310017,0.224379,-9.3147,8.0310,11.5846,22.0000,
124,1240,2.480000,0.992800,0.118515,0.733629,0.038822,0.677678,-0.032143,0.996827,-0.013373,-0.078473,8.321866,0.668654,-0.442879,0.893189,1.553485,-0.000233,-0.041880,-0.000341,0.000092,-0.310720,0.223297,-9.2937,7.9887,11.6091,22.0000,end
