step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
94,940,1.880000,0.477665,0.493905,0.520899,-0.136032,-0.161441,0.827101,0.053845,0.411728,-0.909715,5.628967,-0.467076,-1.435338,0.967650,1.036495,-0.344350,0.506061,0.228040,-3.075492,-0.558835,0.241912,-0.3868,-3.8785,0.7382,14.7606,
95,950,1.900000,0.482741,0.489562,0.497830,-0.136682,-0.141923,0.844595,0.086089,0.379399,-0.921219,5.639666,-0.492323,-1.596671,0.836513,0.941135,-0.406015,0.457723,0.232913,-3.025037,-0.599168,0.209128,-0.0470,-2.4317,0.3848,13.3419,
96,960,1.920000,0.487817,0.483989,0.471827,-0.138723,-0.119291,0.862499,0.122868,0.340856,-0.932052,5.645945,-0.510653,-1.712834,0.736418,0.801632,-0.465048,0.396047,0.233767,-2.854267,-0.628209,0.184104,0.2578,-0.6174,-0.0761,11.6977,
97,970,1.940000,0.492893,0.477271,0.441474,-0.141747,-0.094597,0.880943,0.162249,0.296521,-0.941143,5.609691,-0.526186,-1.835500,0.632920,0.610905,-0.518716,0.322640,0.229638,-2.534659,-0.658875,0.158230,0.5172,1.6135,-0.6281,10.0328,
98,980,1.960000,0.497970,0.469479,0.405787,-0.145103,-0.069106,0.899726,0.201259,0.247236,-0.947824,5.516393,-0.539303,-2.014511,0.516485,0.369561,-0.565008,0.240199,0.218317,-2.134871,-0.703628,0.129121,0.3863,3.8668,-1.1682,8.1172,
99,990,1.980000,0.503046,0.460628,0.364796,-0.148115,-0.043802,0.918187,0.236765,0.193946,-0.952012,5.377831,-0.548897,-2.237568,0.399129,0.103169,-0.603238,0.152016,0.197525,-1.727910,-0.759392,0.099782,-0.4198,5.9419,-1.6366,5.9419,
100,1000,2.000000,0.508122,0.450779,0.318969,-0.150386,-0.019509,0.935554,0.266321,0.138049,-0.953947,5.192201,-0.554164,-2.431528,0.265767,-0.160316,-0.633595,0.061953,0.166647,-1.359612,-0.807882,0.066442,-1.7345,7.7912,-1.9722,7.7912,
101,1010,2.020000,0.513198,0.440021,0.269020,-0.152135,0.003043,0.951038,0.289034,0.081626,-0.953832,4.946187,-0.549317,-2.565214,0.140051,-0.346528,-0.657302,-0.026016,0.127191,-1.071631,-0.841304,0.035013,-2.9100,9.1884,-2.1627,9.1884,
102,1020,2.040000,0.518274,0.428336,0.217111,-0.154065,0.024409,0.963603,0.305999,0.025575,-0.951688,4.666464,-0.531653,-2.732805,0.059372,-0.382342,-0.676927,-0.110352,0.083247,-0.899997,-0.883201,0.014843,-3.5813,10.8007,-1.5084,10.8007,
103,1030,2.060000,0.523350,0.415549,0.167583,-0.156686,0.047743,0.972155,0.319466,-0.034211,-0.946980,4.404507,-0.524489,-2.984191,0.076495,-0.309007,-0.696919,-0.195023,0.040548,-1.066556,-0.946048,0.019124,-3.9886,12.4892,-1.3377,12.4892,
104,1040,2.080000,0.528426,0.406193,0.133040,-0.172556,0.053675,0.974497,0.345719,-0.061224,-0.936339,4.108969,-0.515611,-3.234432,0.337731,-0.333707,-0.743560,-0.241166,0.017146,-3.596901,-1.008608,0.084433,-0.6793,7.7352,-1.2963,15.5518,
105,1050,2.100000,0.533503,0.404603,0.122449,-0.200920,0.047383,0.970769,0.397107,-0.043687,-0.916732,3.804055,-0.531666,-3.414978,0.465137,-0.356516,-0.822248,-0.231042,0.004674,-3.801574,-1.053745,0.116284,0.1116,8.1290,-2.1359,13.3660,
106,1060,2.120000,0.538579,0.403925,0.108959,-0.220515,0.043271,0.968312,0.433829,-0.036425,-0.900258,3.525709,-0.566366,-3.449564,0.438558,-0.379254,-0.891867,-0.206969,-0.009512,-2.992140,-1.062391,0.109640,-0.3681,7.7942,-1.0648,11.8221,
107,1070,2.140000,0.543655,0.402851,0.092543,-0.231642,0.038486,0.967624,0.454022,-0.031760,-0.890424,3.428150,-0.584568,-3.390949,0.278507,-0.459489,-0.944723,-0.180024,-0.024640,-2.246159,-1.047737,0.069627,-0.1608,6.8182,-1.0672,10.6979,
108,1080,2.160000,0.548731,0.401409,0.077558,-0.236638,0.034326,0.967889,0.462980,-0.029763,-0.885869,3.347184,-0.579854,-3.297541,0.048501,-0.527822,-0.982634,-0.155199,-0.040267,-1.520727,-1.024385,0.012125,0.3280,4.9583,-0.9884,9.8512,
109,1090,2.180000,0.553807,0.399667,0.064943,-0.237009,0.031064,0.968836,0.463598,-0.029495,-0.885555,3.209740,-0.571525,-3.152126,-0.151849,-0.510948,-1.006755,-0.133802,-0.059008,-0.919684,-0.988031,-0.037962,0.8506,2.8574,-0.8483,8.9128,
110,1100,2.200000,0.558883,0.397757,0.054233,-0.233922,0.027926,0.970340,0.457851,-0.028992,-0.888556,3.040449,-0.559818,-2.955204,-0.226160,-0.478978,-1.018292,-0.114407,-0.076021,-0.338823,-0.938801,-0.056540,1.4160,0.9696,-0.3934,8.0278,
111,1110,2.220000,0.563959,0.395786,0.045352,-0.228419,0.024494,0.972197,0.447562,-0.027198,-0.893839,3.035583,-0.544760,-2.745902,-0.223336,-0.458504,-1.018411,-0.097435,-0.088579,0.186636,-0.886476,-0.055834,2.1084,0.0193,-0.1018,6.6124,
112,1120,2.240000,0.569036,0.393726,0.037884,-0.221267,0.020132,0.974269,0.434132,-0.023061,-0.900554,3.115911,-0.527480,-2.562310,-0.167118,-0.462567,-1.009326,-0.082763,-0.096727,0.577715,-0.840577,-0.041780,2.8190,-0.2201,0.0058,5.2796,
113,1130,2.260000,0.574112,0.391582,0.031546,-0.213165,0.014957,0.976392,0.418787,-0.016176,-0.907941,3.172716,-0.510024,-2.441235,-0.067767,-0.483475,-0.996646,-0.071992,-0.103578,0.163504,-0.810309,-0.016942,4.4368,0.6447,0.3087,4.9666,
114,1140,2.280000,0.579188,0.390280,0.027896,-0.203927,0.012830,0.978504,0.401705,-0.013947,-0.915663,3.224841,-0.494825,-2.373812,0.074844,-0.527092,-0.991085,-0.072362,-0.108756,0.486569,-0.793453,0.018711,4.6934,1.6907,-0.1613,4.6934,
115,1150,2.300000,0.584264,0.389836,0.025474,-0.193528,0.011126,0.980701,0.382137,-0.012214,-0.924025,3.183609,-0.474160,-2.382522,0.248928,-0.588746,-0.974108,-0.072398,-0.108284,1.031634,-0.795630,0.062232,3.8722,2.7162,-0.7956,5.6400,
116,1160,2.320000,0.589340,0.390206,0.023122,-0.183561,0.009458,0.982691,0.363001,-0.010329,-0.931731,3.014083,-0.447280,-2.446316,0.441962,-0.671447,-0.949120,-0.072561,-0.104675,1.318185,-0.811579,0.110490,2.6274,4.0753,-1.5884,8.1759,
117,1170,2.340000,0.594416,0.391233,0.021117,-0.174905,0.007942,0.984327,0.346179,-0.008457,-0.938130,2.770585,-0.420610,-2.483925,0.605228,-0.762443,-0.920878,-0.073156,-0.098761,1.408470,-0.820981,0.151307,1.1663,5.5684,-2.5410,10.0802,
118,1180,2.360000,0.599492,0.392682,0.019355,-0.167653,0.006485,0.985635,0.332000,-0.006503,-0.943257,2.505688,-0.397902,-2.442600,0.683602,-0.815750,-0.892133,-0.073896,-0.092056,1.404509,-0.810650,0.170900,0.0278,6.8238,-3.4344,10.9776,
119,1190,2.380000,0.604569,0.394400,0.017947,-0.161519,0.005429,0.986691,0.320015,-0.005043,-0.947399,2.328101,-0.382624,-2.328101,0.669561,-0.811240,-0.863047,-0.074709,-0.085045,1.429693,-0.782025,0.167390,-0.5726,7.4275,-4.0638,10.9633,
120,1200,2.400000,0.609645,0.396270,0.016568,-0.156101,0.005205,0.987588,0.309469,-0.005079,-0.950896,2.172842,-0.374580,-2.172842,0.589000,-0.751684,-0.832622,-0.075943,-0.077778,1.505360,-0.743210,0.147250,-0.7401,7.3955,-4.2410,10.3933,
121,1210,2.420000,0.614721,0.398205,0.014867,-0.151148,0.005946,0.988381,0.299848,-0.007049,-0.953961,2.017184,-0.370546,-2.017184,0.468461,-0.653565,-0.800392,-0.077773,-0.070452,1.588352,-0.704296,0.117115,-0.6671,6.8764,-4.0112,9.5656,
122,1220,2.440000,0.619797,0.400117,0.012590,-0.146614,0.007568,0.989085,0.291021,-0.010898,-0.956655,1.876265,-0.366409,-1.876265,0.335393,-0.543702,-0.766854,-0.080247,-0.063603,1.631377,-0.669066,0.083848,-0.5703,6.0884,-3.4307,8.5489,
123,1230,2.460000,0.624873,0.401899,0.009818,-0.142637,0.009787,0.989678,0.283192,-0.016106,-0.958928,1.794647,-0.360326,-1.747940,0.211394,-0.440757,-0.733609,-0.083063,-0.057836,1.584393,-0.636985,0.052848,-0.4403,5.1989,-2.6824,7.3076,
124,1240,2.480000,0.629949,0.403756,0.009342,-0.140148,0.011571,0.990019,0.278047,-0.019996,-0.960359,1.787192,-0.343351,-1.643753,0.096292,-0.364086,-0.703469,-0.082902,-0.050814,1.388688,-0.610938,0.024073,-0.0885,3.9494,-2.3604,5.7055,
125,1250,2.500000,0.635025,0.405433,0.010064,-0.139023,0.013118,0.990151,0.275693,-0.022920,-0.960973,1.791229,-0.323578,-1.554217,0.000005,-0.308930,-0.678320,-0.080978,-0.043357,1.117923,-0.588554,0.000001,0.3446,3.0002,-1.9248,4.3365,
126,1260,2.520000,0.640102,0.406772,0.010777,-0.138701,0.014492,0.990170,0.274994,-0.025484,-0.961108,1.806108,-0.304923,-1.480492,-0.086482,-0.266727,-0.658504,-0.079064,-0.037528,0.870505,-0.570123,-0.021621,0.7927,2.2287,-1.5639,4.6430,
127,1270,2.540000,0.645178,0.407806,0.011464,-0.138717,0.015685,0.990142,0.275034,-0.027689,-0.961036,1.828434,-0.289043,-1.419654,-0.152196,-0.236952,-0.642957,-0.077244,-0.033047,0.687718,-0.554914,-0.038049,1.1535,1.5323,-1.3011,4.9588,
128,1280,2.560000,0.650254,0.408597,0.012171,-0.138667,0.016700,0.990124,0.275020,-0.029535,-0.960985,1.850967,-0.276202,-1.372171,-0.192862,-0.219319,-0.630295,-0.075481,-0.029383,0.573977,-0.543043,-0.048215,1.4005,0.9916,-1.1420,5.2545,
129,1290,2.580000,0.655330,0.409201,0.012872,-0.138228,0.017525,0.990162,0.274304,-0.031021,-0.961143,1.872694,-0.267611,-1.337224,-0.211001,-0.207280,-0.619249,-0.073751,-0.026208,0.517421,-0.534306,-0.052750,1.5101,0.6385,-1.0765,5.5141,
130,1300,2.600000,0.660406,0.409656,0.013507,-0.137222,0.018158,0.990282,0.272503,-0.032162,-0.961617,1.891125,-0.262533,-1.312786,-0.211093,-0.197750,-0.609024,-0.072080,-0.023380,0.488952,-0.528197,-0.052773,1.5081,0.4595,-1.0488,5.6656,
131,1310,2.620000,0.665482,0.409990,0.014046,-0.135615,0.018632,0.990487,0.269525,-0.033028,-0.962427,1.904464,-0.259856,-1.296504,-0.198529,-0.189290,-0.599224,-0.070558,-0.020793,0.472889,-0.524126,-0.049632,1.4215,0.4282,-1.0390,5.7021,
132,1320,2.640000,0.670558,0.410226,0.014472,-0.133483,0.018996,0.990763,0.265496,-0.033717,-0.963522,1.912133,-0.258800,-1.286128,-0.178957,-0.180948,-0.589733,-0.069311,-0.018383,0.457494,-0.521532,-0.044739,1.2820,0.5094,-1.0347,5.6494,
133,1330,2.660000,0.675635,0.410380,0.014780,-0.130952,0.019301,0.991091,0.260655,-0.034331,-0.964821,1.914520,-0.258997,-1.280643,-0.156375,-0.172004,-0.580614,-0.068452,-0.016127,0.436841,-0.520161,-0.039094,1.1172,0.6622,-1.0279,5.5397,
134,1340,2.680000,0.680711,0.410464,0.014975,-0.128157,0.019591,0.991447,0.255264,-0.034948,-0.966239,1.912576,-0.260395,-1.279320,-0.133153,-0.162378,-0.571997,-0.068048,-0.014017,0.409341,-0.519830,-0.033288,0.9411,0.8543,-1.0131,5.4003,
135,1350,2.700000,0.685787,0.410490,0.015075,-0.125212,0.019893,0.991816,0.249552,-0.035618,-0.967706,1.907552,-0.263006,-1.281962,-0.110060,-0.152679,-0.564009,-0.068109,-0.012045,0.376554,-0.520490,-0.027515,0.7605,1.0640,-0.9903,5.2473,
136,1360,2.720000,0.690863,0.410465,0.015093,-0.122203,0.020219,0.992184,0.243693,-0.036359,-0.969171,1.900562,-0.266761,-1.288658,-0.086797,-0.143789,-0.556728,-0.068594,-0.010210,0.341271,-0.522164,-0.021699,0.5752,1.2813,-0.9634,5.0908,
137,1370,2.740000,0.695939,0.410399,0.015039,-0.119191,0.020569,0.992544,0.237807,-0.037165,-0.970601,1.892364,-0.271466,-1.299408,-0.062700,-0.136556,-0.550179,-0.069431,-0.008521,0.306015,-0.524852,-0.015675,0.3814,1.5044,-0.9374,4.9379,
138,1380,2.760000,0.701015,0.410300,0.014912,-0.116216,0.020932,0.992891,0.231979,-0.038016,-0.971978,1.883358,-0.276821,-1.313881,-0.037163,-0.131480,-0.544343,-0.070532,-0.007000,0.272421,-0.528470,-0.009291,0.1761,1.7350,-0.9170,4.7924,
139,1390,2.780000,0.706091,0.410176,0.014711,-0.113310,0.021297,0.993223,0.226272,-0.038885,-0.973288,1.873672,-0.282475,-1.331364,-0.009912,-0.128691,-0.539176,-0.071809,-0.005671,0.241332,-0.532841,-0.002478,-0.0408,1.9751,-0.9053,4.6568,
140,1400,2.800000,0.711168,0.410035,0.014435,-0.110500,0.021649,0.993535,0.220738,-0.039744,-0.974523,1.863263,-0.288044,-1.350813,0.018827,-0.127990,-0.534624,-0.073176,-0.004555,0.212911,-0.537703,0.004707,-0.2659,2.2245,-0.9030,4.5325,
141,1410,2.820000,0.716244,0.409887,0.014088,-0.107813,0.021974,0.993828,0.215431,-0.040560,-0.975676,1.852121,-0.293235,-1.370990,0.048125,-0.128983,-0.530633,-0.074546,-0.003664,0.186943,-0.542747,0.012031,-0.4925,2.4790,-0.9083,4.4206,
142,1420,2.840000,0.721320,0.409737,0.013679,-0.105273,0.022267,0.994100,0.210399,-0.041318,-0.976742,1.840332,-0.297887,-1.390788,0.076467,-0.131142,-0.527142,-0.075854,-0.002993,0.163854,-0.547697,0.019117,-0.7139,2.7314,-0.9206,4.3254,
143,1430,2.860000,0.726396,0.409590,0.013224,-0.102901,0.022529,0.994349,0.205686,-0.042015,-0.977716,1.828013,-0.301971,-1.409285,0.102071,-0.133813,-0.524093,-0.077044,-0.002524,0.143365,-0.552321,0.025518,-0.9232,2.9691,-0.9370,4.2493,
144,1440,2.880000,0.731472,0.409452,0.012741,-0.100714,0.022760,0.994573,0.201330,-0.042645,-0.978595,1.815378,-0.305550,-1.425732,0.123049,-0.136307,-0.521436,-0.078064,-0.002231,0.124937,-0.556433,0.030762,-1.1139,3.1774,-0.9537,4.4824,
145,1450,2.900000,0.736548,0.409326,0.012252,-0.098729,0.022959,0.994774,0.197363,-0.043206,-0.979378,1.802795,-0.308749,-1.439564,0.137648,-0.137967,-0.519138,-0.078865,-0.002090,0.107956,-0.559891,0.034412,-1.2808,3.3408,-0.9663,4.6991,
146,1460,2.920000,0.741624,0.409215,0.011778,-0.096956,0.023128,0.994950,0.193810,-0.043693,-0.980066,1.790604,-0.311687,-1.450435,0.144628,-0.138268,-0.517175,-0.079399,-0.002078,0.091716,-0.562609,0.036157,-1.4191,3.4450,-0.9702,4.8501,
147,1470,2.940000,0.746701,0.409121,0.011337,-0.095400,0.023267,0.995102,0.190682,-0.044105,-0.980661,1.779070,-0.314432,-1.458080,0.143436,-0.136905,-0.515538,-0.079631,-0.002176,0.075768,-0.564520,0.035859,-1.5258,3.4807,-0.9620,4.9318,
148,1480,2.960000,0.751777,0.409045,0.010946,-0.094062,0.023376,0.995232,0.187984,-0.044439,-0.981166,1.768523,-0.316960,-1.462229,0.134256,-0.133992,-0.514227,-0.079536,-0.002369,0.059735,-0.565557,0.033564,-1.5984,3.4438,-0.9394,4.9445,
149,1490,2.980000,0.756853,0.408986,0.010613,-0.092938,0.023451,0.995339,0.185711,-0.044690,-0.981588,1.759414,-0.319144,-1.462647,0.117980,-0.130084,-0.513243,-0.079101,-0.002649,0.043379,-0.565662,0.029495,-1.6345,3.3362,-0.9029,4.8927,
150,1500,3.000000,0.761929,0.408943,0.010343,-0.092021,0.023486,0.995426,0.183849,-0.044843,-0.981931,1.751986,-0.320814,-1.459243,0.096117,-0.125692,-0.512596,-0.078324,-0.003023,0.026801,-0.564811,0.024029,-1.6322,3.1656,-0.8555,4.7844,
151,1510,3.020000,0.767005,0.408916,0.010133,-0.091297,0.023478,0.995495,0.182375,-0.044893,-0.982204,1.746280,-0.321824,-1.452208,0.070615,-0.121244,-0.512276,-0.077232,-0.003492,0.010991,-0.563052,0.017654,-1.5925,2.9470,-0.8016,4.6308,
152,1520,3.040000,0.772081,0.408901,0.009980,-0.090746,0.023429,0.995548,0.181247,-0.044846,-0.982415,1.742225,-0.322077,-1.442047,0.043648,-0.117079,-0.512252,-0.075880,-0.004046,-0.002947,-0.560512,0.010912,-1.5196,2.6979,-0.7461,4.4470,
153,1530,3.060000,0.777157,0.408895,0.009882,-0.090338,0.023344,0.995588,0.180410,-0.044713,-0.982575,1.739661,-0.321529,-1.429565,0.017348,-0.113380,-0.512469,-0.074336,-0.004656,-0.013722,-0.557391,0.004337,-1.4207,2.4373,-0.6932,4.2503,
154,1540,3.080000,0.782234,0.408895,0.009838,-0.090038,0.023230,0.995619,0.179795,-0.044509,-0.982697,1.738403,-0.320201,-1.415766,-0.006447,-0.110161,-0.512847,-0.072674,-0.005284,-0.020231,-0.553941,-0.001612,-1.3060,2.1841,-0.6461,4.0580,
155,1550,3.100000,0.787310,0.408899,0.009843,-0.089809,0.023096,0.995643,0.179330,-0.044250,-0.982793,1.738225,-0.318155,-1.401729,-0.026328,-0.107323,-0.513290,-0.070974,-0.005884,-0.021844,-0.550432,-0.006582,-1.1868,1.9544,-0.6068,3.9816,
156,1560,3.120000,0.792386,0.408905,0.009893,-0.089615,0.022950,0.995663,0.178943,-0.043958,-0.982877,1.738849,-0.315505,-1.388449,-0.041436,-0.104719,-0.513695,-0.069314,-0.006407,-0.018569,-0.547112,-0.010359,-1.0743,1.7610,-0.5759,3.9516,
157,1570,3.140000,0.797462,0.408912,0.009982,-0.089427,0.022801,0.995682,0.178574,-0.043651,-0.982958,1.739974,-0.312390,-1.376648,-0.051505,-0.102169,-0.513971,-0.067767,-0.006810,-0.011101,-0.544162,-0.012876,-0.9776,1.6119,-0.5534,3.9250,
158,1580,3.160000,0.802538,0.408919,0.010104,-0.089224,0.022659,0.995703,0.178179,-0.043350,-0.983043,1.741279,-0.308959,-1.366681,-0.056807,-0.099474,-0.514047,-0.066393,-0.007057,-0.000642,-0.541670,-0.014202,-0.9025,1.5098,-0.5382,3.9034,
159,1590,3.180000,0.807614,0.408926,0.010252,-0.088992,0.022530,0.995725,0.177732,-0.043071,-0.983136,1.742429,-0.305349,-1.358558,-0.057969,-0.096449,-0.513881,-0.065236,-0.007123,0.011392,-0.539639,-0.014492,-0.8508,1.4527,-0.5291,3.8873,
160,1600,3.200000,0.812690,0.408932,0.010425,-0.088729,0.022422,0.995749,0.177224,-0.042827,-0.983238,1.743099,-0.301684,-1.352039,-0.055829,-0.092922,-0.513459,-0.064322,-0.006992,0.023642,-0.538010,-0.013957,-0.8209,1.4351,-0.5242,3.8764,
161,1610,3.220000,0.817766,0.408938,0.010622,-0.088438,0.022336,0.995775,0.176659,-0.042626,-0.983349,1.742988,-0.298083,-1.346748,-0.051315,-0.088743,-0.512792,-0.063656,-0.006659,0.035040,-0.536687,-0.012829,-0.8091,1.4496,-0.5220,3.8694,
162,1620,3.240000,0.822843,0.408942,0.010844,-0.088124,0.022276,0.995801,0.176051,-0.042471,-0.983464,1.741917,-0.294641,-1.342301,-0.045362,-0.083855,-0.511906,-0.063226,-0.006125,0.044928,-0.535575,-0.011341,-0.8108,1.4875,-0.5207,3.8647,
163,1630,3.260000,0.827919,0.408947,0.011094,-0.087796,0.022241,0.995828,0.175415,-0.042360,-0.983583,1.739821,-0.291430,-1.338370,-0.038798,-0.078286,-0.510839,-0.063006,-0.005400,0.052955,-0.534592,-0.009699,-0.8215,1.5400,-0.5190,3.8605,
164,1640,3.280000,0.832995,0.408951,0.011372,-0.087463,0.022227,0.995855,0.174769,-0.042289,-0.983701,1.736741,-0.288490,-1.334706,-0.032283,-0.072121,-0.509632,-0.062957,-0.004502,0.059031,-0.533677,-0.008071,-0.8374,1.5993,-0.5162,3.8555,
165,1650,3.300000,0.838071,0.408954,0.011680,-0.087134,0.022231,0.995880,0.174130,-0.042249,-0.983816,1.732791,-0.285837,-1.331146,-0.026288,-0.065488,-0.508324,-0.063037,-0.003452,0.063256,-0.532786,-0.006572,-0.8555,1.6588,-0.5118,3.8486,
166,1660,3.320000,0.843147,0.408958,0.012016,-0.086816,0.022247,0.995903,0.173514,-0.042231,-0.983926,1.728127,-0.283457,-1.327593,-0.021105,-0.058531,-0.506951,-0.063204,-0.002279,0.065850,-0.531898,-0.005276,-0.8739,1.7139,-0.5056,3.8393,
167,1670,3.340000,0.848223,0.408963,0.012376,-0.086516,0.022271,0.995925,0.172932,-0.042223,-0.984028,1.722922,-0.281318,-1.323989,-0.016879,-0.051391,-0.505544,-0.063418,-0.001010,0.067067,-0.530997,-0.004220,-0.8912,1.7614,-0.4978,3.8592,
168,1680,3.360000,0.853299,0.408970,0.012758,-0.086240,0.022296,0.995943,0.172397,-0.042215,-0.984122,1.717337,-0.279375,-1.320296,-0.013656,-0.044183,-0.504128,-0.063644,0.000326,0.067194,-0.530074,-0.003414,-0.9069,1.7997,-0.4887,3.8838,
169,1690,3.380000,0.858376,0.408978,0.013156,-0.085992,0.022317,0.995959,0.171918,-0.042197,-0.984207,1.711527,-0.277580,-1.316476,-0.011431,-0.036991,-0.502722,-0.063853,0.001703,0.066510,-0.529119,-0.002858,-0.9203,1.8281,-0.4786,3.9024,
170,1700,3.400000,0.863452,0.408990,0.013566,-0.085777,0.022331,0.995972,0.171504,-0.042162,-0.984281,1.705633,-0.275891,-1.312483,-0.010179,-0.029856,-0.501339,-0.064024,0.003101,0.065271,-0.528121,-0.002545,-0.9313,1.8465,-0.4678,3.9152,
171,1710,3.420000,0.868528,0.409005,0.013987,-0.085597,0.022334,0.995981,0.171159,-0.042105,-0.984343,1.699752,-0.274264,-1.308275,-0.009847,-0.022777,-0.499987,-0.064141,0.004502,0.063726,-0.527069,-0.002462,-0.9396,1.8551,-0.4565,3.9226,
172,1720,3.440000,0.873604,0.409024,0.014416,-0.085455,0.022325,0.995988,0.170889,-0.042020,-0.984394,1.693950,-0.272663,-1.303818,-0.010375,-0.015725,-0.498670,-0.064196,0.005897,0.062085,-0.525955,-0.002594,-0.9451,1.8543,-0.4447,3.9248,
173,1730,3.460000,0.878680,0.409047,0.014853,-0.085353,0.022302,0.995990,0.170697,-0.041905,-0.984432,1.688268,-0.271056,-1.299085,-0.011691,-0.008652,-0.497386,-0.064182,0.007281,0.060505,-0.524771,-0.002923,-0.9478,1.8447,-0.4326,3.9218,
174,1740,3.480000,0.883756,0.409075,0.015299,-0.085292,0.022265,0.995990,0.170586,-0.041760,-0.984458,1.682726,-0.269416,-1.294054,-0.013726,-0.001498,-0.496132,-0.064097,0.008653,0.059110,-0.523514,-0.003432,-0.9479,1.8270,-0.4200,3.9141,
175,1750,3.500000,0.888832,0.409107,0.015756,-0.085273,0.022214,0.995985,0.170557,-0.041584,-0.984470,1.677329,-0.267725,-1.288708,-0.016415,0.005802,-0.494902,-0.063944,0.010017,0.057992,-0.522177,-0.004104,-0.9453,1.8021,-0.4069,3.9019,
176,1760,3.520000,0.893909,0.409144,0.016227,-0.085296,0.022150,0.995977,0.170612,-0.041379,-0.984469,1.672070,-0.265968,-1.283036,-0.019695,0.013317,-0.493691,-0.063725,0.011382,0.057202,-0.520759,-0.004924,-0.9404,1.7707,-0.3933,3.8855,
177,1770,3.540000,0.898985,0.409186,0.016715,-0.085361,0.022074,0.995965,0.170750,-0.041145,-0.984455,1.666934,-0.264134,-1.277027,-0.023505,0.021114,-0.492488,-0.063446,0.012756,0.056781,-0.519257,-0.005876,-0.9333,1.7334,-0.3790,3.8653,
178,1780,3.560000,0.904061,0.409233,0.017224,-0.085468,0.021988,0.995949,0.170972,-0.040883,-0.984427,1.661898,-0.262217,-1.270676,-0.027792,0.029261,-0.491287,-0.063113,0.014150,0.056789,-0.517669,-0.006948,-0.9243,1.6910,-0.3641,3.8416,
179,1790,3.580000,0.909137,0.409285,0.017758,-0.085616,0.021892,0.995929,0.171276,-0.040597,-0.984386,1.656929,-0.260216,-1.263979,-0.032509,0.037825,-0.490078,-0.062734,0.015577,0.057246,-0.515995,-0.008127,-0.9136,1.6443,-0.3484,3.8151,
180,1800,3.600000,0.914213,0.409341,0.018320,-0.085805,0.021788,0.995905,0.171661,-0.040290,-0.984332,1.651988,-0.258131,-1.256936,-0.037609,0.046868,-0.488850,-0.062315,0.017051,0.058167,-0.514234,-0.009402,-0.9016,1.5937,-0.3320,3.7860,
181,1810,3.620000,0.919289,0.409401,0.018916,-0.086034,0.021679,0.995877,0.172126,-0.039962,-0.984264,1.647032,-0.255962,-1.249551,-0.043064,0.056456,-0.487595,-0.061866,0.018586,0.059553,-0.512388,-0.010766,-0.8885,1.5399,-0.3148,3.7550,
182,1820,3.640000,0.924365,0.409465,0.019549,-0.086303,0.021566,0.995844,0.172669,-0.039617,-0.984183,1.642020,-0.253709,-1.241821,-0.048857,0.066656,-0.486301,-0.061393,0.020195,0.061403,-0.510455,-0.012214,-0.8747,1.4833,-0.2968,3.7223,
183,1830,3.660000,0.929442,0.409533,0.020225,-0.086610,0.021449,0.995806,0.173291,-0.039256,-0.984088,1.636923,-0.251375,-1.233729,-0.054989,0.077542,-0.484959,-0.060903,0.021893,0.063713,-0.508432,-0.013747,-0.8605,1.4241,-0.2778,3.6884,
184,1840,3.680000,0.934518,0.409605,0.020947,-0.086955,0.021331,0.995764,0.173990,-0.038881,-0.983980,1.631712,-0.248957,-1.225275,-0.061450,0.089162,-0.483559,-0.060403,0.023695,0.066491,-0.506319,-0.015363,-0.8459,1.3625,-0.2578,3.6534,
185,1850,3.700000,0.939594,0.409680,0.021720,-0.087340,0.021213,0.995716,0.174767,-0.038494,-0.983857,1.626400,-0.246426,-1.216595,-0.068064,0.101347,-0.482093,-0.059898,0.025613,0.069664,-0.504149,-0.017016,-0.8313,1.2987,-0.2368,3.6289,
186,1860,3.720000,0.944670,0.409759,0.022545,-0.087765,0.021095,0.995663,0.175625,-0.038094,-0.983720,1.621000,-0.243766,-1.207736,-0.074747,0.113966,-0.480559,-0.059394,0.027654,0.072691,-0.501934,-0.018687,-0.8167,1.2344,-0.2153,3.6223,
187,1870,3.740000,0.949746,0.409840,0.023421,-0.088234,0.020975,0.995603,0.176571,-0.037680,-0.983566,1.615535,-0.240975,-1.198681,-0.081484,0.126924,-0.478966,-0.058900,0.029813,0.075254,-0.499670,-0.020371,-0.8019,1.1703,-0.1937,3.6165,
188,1880,3.760000,0.954822,0.409925,0.024343,-0.088751,0.020855,0.995538,0.177612,-0.037250,-0.983395,1.610040,-0.238050,-1.189397,-0.088280,0.140154,-0.477325,-0.058421,0.032081,0.077279,-0.497349,-0.022070,-0.7863,1.1068,-0.1722,3.6119,
189,1890,3.780000,0.959898,0.410011,0.025308,-0.089318,0.020731,0.995466,0.178752,-0.036804,-0.983205,1.604694,-0.234989,-1.179845,-0.095140,0.153619,-0.475647,-0.057965,0.034450,0.078822,-0.494961,-0.023785,-0.7693,1.0440,-0.1510,3.6087,
